day,value
20230829,23.141666708333332
20230830,22.441666875
20230831,23.712500208333335
20230901,24.595833166666665
20230902,26.058333166666667
20230903,26.19583341666667
20230904,27.36666658333333
20230905,28.16666641666667
20230906,26.966666458333332
20230907,25.770833375
20230908,25.524999833333336
20230909,26.158333458333335
20230910,25.754166583333333
20230911,25.25
20230912,25.774999958333336
20230913,20.854166458333335
20230914,23.679166666666664
20230915,22.779166708333335
20230916,23.908333291666665
20230917,24.795833291666668
20230918,24.400000208333335
20230919,24.19583341666667
20230920,19.33750025
20230921,19.22499995833333
20230922,20.883333458333333
20230923,22.216666458333332
20230924,21.729166583333335
20230925,21.629166625
20230926,20.383333375
20230927,21.55
20230928,21.824999958333333
20230929,21.412499916666665
20230930,18.354166625
20231001,17.891666708333332
20231002,18.516666583333333
