date,value
20230101,46.083333333333336
20230102,54.916666666666664
20230103,55.166666666666664
20230104,70.41666666666667
20230105,73.58333333333333
20230106,80.75
20230107,86.875
20230108,74.5
20230109,68.0
20230110,78.16666666666667
20230111,76.66666666666667
20230112,71.29166666666667
20230113,100.0
20230114,97.125
20230115,88.5
20230116,57.208333333333336
20230117,74.04166666666667
20230118,61.875
20230119,65.79166666666667
20230120,49.041666666666664
20230121,54.083333333333336
20230122,76.08333333333333
20230123,58.541666666666664
20230124,48.666666666666664
20230125,53.833333333333336
20230126,82.875
20230127,47.458333333333336
20230128,58.708333333333336
20230129,62.625
20230130,64.70833333333333
20230131,78.20833333333333
20230201,53.833333333333336
20230202,49.291666666666664
20230203,52.5
20230204,69.70833333333333
20230205,83.125
20230206,81.58333333333333
20230207,82.45833333333333
20230208,56.75
20230209,64.20833333333333
20230210,90.70833333333333
20230211,84.5
20230212,70.83333333333333
20230213,64.75
20230214,45.125
20230215,59.291666666666664
20230216,79.125
20230217,71.29166666666667
20230218,63.458333333333336
20230219,49.833333333333336
20230220,39.75
20230221,54.875
20230222,61.958333333333336
20230223,74.33333333333333
20230224,46.5
20230225,46.875
20230226,58.25
20230227,52.083333333333336
20230228,69.08333333333333
20230301,37.875
20230302,54.875
20230303,76.70833333333333
20230304,76.58333333333333
20230305,51.458333333333336
20230306,54.75
20230307,77.95833333333333
20230308,73.125
20230309,95.375
20230310,68.25
20230311,61.541666666666664
20230312,50.75
20230313,47.208333333333336
20230314,63.5
20230315,58.458333333333336
20230316,40.125
20230317,41.083333333333336
20230318,64.875
20230319,65.91666666666667
20230320,48.041666666666664
20230321,47.916666666666664
20230322,55.25
20230323,41.375
20230324,48.916666666666664
20230325,51.0
20230326,33.25
20230327,56.041666666666664
20230328,63.083333333333336
20230329,49.833333333333336
20230330,50.041666666666664
20230331,49.916666666666664
20230401,42.208333333333336
20230402,38.125
20230403,27.125
20230404,67.75
20230405,99.33333333333333
20230406,97.5
20230407,53.125
20230408,59.583333333333336
20230409,62.125
20230410,48.5
20230411,74.54166666666667
20230412,56.083333333333336
20230413,47.69565217391305
20230414,73.125
20230415,93.0
20230416,72.75
20230417,55.916666666666664
20230418,93.375
20230419,74.29166666666667
20230420,92.375
20230421,30.708333333333332
20230422,38.125
20230423,35.5
20230424,50.208333333333336
20230425,84.66666666666667
20230426,78.875
20230427,64.95833333333333
20230428,73.66666666666667
20230429,86.95833333333333
20230430,77.75
20230501,58.041666666666664
20230502,49.583333333333336
20230503,67.41666666666667
20230504,73.375
20230505,100.0
20230506,70.58333333333333
20230507,68.16666666666667
20230508,62.541666666666664
20230509,66.04166666666667
20230510,58.958333333333336
20230511,53.333333333333336
20230512,64.625
20230513,65.58333333333333
20230514,64.375
20230515,62.625
20230516,59.125
20230517,74.95833333333333
20230518,82.625
20230519,67.0
20230520,78.70833333333333
20230521,75.66666666666667
20230522,64.83333333333333
20230523,54.916666666666664
20230524,56.041666666666664
20230525,56.583333333333336
20230526,65.08333333333333
20230527,99.20833333333333
20230528,100.0
20230529,89.875
20230530,65.875
20230531,70.875
20230601,75.5
20230602,85.16666666666667
20230603,64.45833333333333
20230604,64.875
20230605,74.5
20230606,72.375
20230607,85.95833333333333
20230608,87.29166666666667
20230609,65.29166666666667
20230610,79.04166666666667
20230611,81.66666666666667
20230612,76.5
20230613,77.08333333333333
20230614,79.58333333333333
20230615,77.29166666666667
20230616,65.29166666666667
20230617,61.916666666666664
20230618,63.958333333333336
20230619,62.083333333333336
20230620,81.54166666666667
20230621,96.95833333333333
20230622,85.83333333333333
20230623,81.21739130434783
20230624,79.58333333333333
20230625,71.83333333333333
20230626,97.91666666666667
20230627,78.66666666666667
20230628,88.375
20230629,100.0
20230630,93.54166666666667
20230701,83.375
20230702,88.33333333333333
20230703,79.29166666666667
20230704,95.95833333333333
20230705,88.95833333333333
20230706,79.375
20230707,73.125
20230708,89.83333333333333
20230709,99.0
20230710,89.33333333333333
20230711,99.83333333333333
20230712,94.33333333333333
20230713,100.0
20230714,100.0
20230715,98.16666666666667
20230716,98.54166666666667
20230717,96.45833333333333
20230718,97.5
20230719,83.66666666666667
20230720,82.45833333333333
20230721,77.29166666666667
20230722,88.375
20230723,100.0
20230724,92.45833333333333
20230725,88.625
20230726,88.125
20230727,84.75
20230728,79.16666666666667
20230729,77.41666666666667
20230730,83.83333333333333
20230731,86.54166666666667
20230801,82.95833333333333
20230802,77.41666666666667
20230803,75.83333333333333
20230804,79.75
20230805,79.875
20230806,92.08333333333333
20230807,73.25
20230808,62.541666666666664
20230809,80.66666666666667
20230810,100.0
20230811,99.5
20230812,98.75
20230813,89.75
20230814,82.20833333333333
20230815,78.5
20230816,86.45833333333333
20230817,81.58333333333333
20230818,80.75
20230819,81.75
20230820,82.375
20230821,81.91666666666667
20230822,94.41666666666667
20230823,99.58333333333333
20230824,95.29166666666667
20230825,88.41666666666667
20230826,82.0
20230827,88.875
20230828,97.70833333333333
20230829,99.45833333333333
20230830,98.91666666666667
20230831,84.45833333333333
20230901,75.95833333333333
20230902,78.91666666666667
20230903,95.20833333333333
20230904,92.04166666666667
20230905,80.54166666666667
20230906,70.45833333333333
20230907,67.83333333333333
20230908,75.54166666666667
20230909,75.16666666666667
20230910,81.16666666666667
20230911,81.375
20230912,83.66666666666667
20230913,99.5
20230914,79.79166666666667
20230915,98.79166666666667
20230916,96.95833333333333
20230917,93.375
20230918,87.625
20230919,89.625
20230920,87.58333333333333
20230921,84.70833333333333
20230922,76.75
20230923,66.25
20230924,65.29166666666667
