day,value
20230418,2.4375
20230419,2.725
20230420,2.125
20230421,2.8333333333333335
20230422,2.2125
20230423,2.6416666666666666
20230424,2.1958333333333333
20230425,2.5500000000000003
20230426,2.3958333333333335
20230427,1.675
20230428,2.2958333333333334
20230429,3.5833333333333335
20230430,2.908333333333333
20230501,2.4625
20230502,1.6875
20230503,2.3625000000000003
20230504,2.4833333333333334
20230505,3.8249999999999997
20230506,4.295833333333333
20230507,1.9791666666666667
20230508,2.0416666666666665
20230509,2.5304347826086953
20230510,1.925
20230511,1.8666666666666665
20230512,1.9000000000000001
20230513,1.9375
20230514,2.245833333333333
20230515,2.3916666666666666
20230516,2.466666666666667
20230517,3.158333333333333
20230518,2.529166666666667
20230519,2.029166666666667
20230520,3.4875000000000003
20230521,2.4208333333333334
20230522,2.1416666666666666
20230523,1.9833333333333334
20230524,2.1166666666666667
20230525,2.5833333333333335
20230526,1.9000000000000001
20230527,1.8916666666666666
20230528,1.6833333333333333
20230529,1.4958333333333333
20230530,2.670833333333333
20230531,2.120833333333333
20230601,2.1791666666666667
20230602,2.0541666666666667
20230603,2.7375000000000003
20230604,2.1416666666666666
20230605,2.8958333333333335
20230606,2.920833333333333
20230607,2.004166666666667
20230608,2.504166666666667
20230609,1.7458333333333333
20230610,2.5791666666666666
20230611,1.8666666666666665
20230612,1.7666666666666666
20230613,2.2583333333333333
20230614,1.375
20230615,2.125
20230616,2.033333333333333
20230617,2.1625
20230618,2.369565217391304
20230619,1.7625
20230620,2.3375
20230621,1.6666666666666667
20230622,2.2958333333333334
20230623,1.6391304347826088
20230624,1.8833333333333335
20230625,2.3958333333333335
20230626,3.4565217391304346
20230627,2.5791666666666666
20230628,2.3000000000000003
20230629,2.3916666666666666
20230630,1.4375
20230701,2.2416666666666667
20230702,1.8333333333333333
20230703,1.9166666666666667
20230704,3.1374999999999997
20230705,2.954166666666667
20230706,2.533333333333333
20230707,2.6166666666666667
20230708,2.0791666666666666
20230709,1.675
20230710,2.3291666666666666
20230711,1.7583333333333335
20230712,1.5458333333333334
20230713,2.2083333333333335
20230714,2.9
20230715,3.108333333333333
20230716,1.8791666666666667
20230717,1.5958333333333332
20230718,1.3708333333333333
20230719,1.7958333333333334
20230720,1.9541666666666666
20230721,2.25
20230722,2.6916666666666664
20230723,1.8541666666666667
20230724,2.0375
20230725,2.529166666666667
20230726,2.2624999999999997
20230727,1.6958333333333335
20230728,1.9375
20230729,2.0708333333333333
20230730,1.75
20230731,1.875
20230801,1.5999999999999999
20230802,2.1625
20230803,2.0083333333333333
20230804,1.9833333333333334
20230805,2.0166666666666666
20230806,2.3625000000000003
20230807,2.891666666666667
20230808,2.8958333333333335
20230809,3.154166666666667
20230810,3.591666666666667
20230811,1.7666666666666666
20230812,2.0208333333333335
20230813,1.3458333333333332
20230814,1.9875
20230815,2.225
20230816,1.7125000000000001
20230817,1.6916666666666667
20230818,1.8
20230819,1.8833333333333335
20230820,1.825
20230821,2.652173913043478
20230822,2.225
20230823,2.6333333333333333
20230824,2.370833333333333
20230825,2.5
20230826,1.5875000000000001
20230827,2.2083333333333335
20230828,3.2125
20230829,1.7958333333333334
20230830,0.9916666666666667
20230831,1.6166666666666665
20230901,1.8583333333333334
20230902,2.058333333333333
20230903,2.0375
20230904,1.7
20230905,1.8375000000000001
20230906,2.658333333333333
20230907,2.4541666666666666
20230908,2.0500000000000003
20230909,1.6375
20230910,1.6833333333333333
20230911,1.6333333333333335
20230912,1.9124999999999999
20230913,1.7708333333333333
20230914,3.045833333333333
20230915,2.0875
20230916,1.2833333333333334
20230917,1.3958333333333333
20230918,1.875
20230919,1.9583333333333333
20230920,3.3708333333333336
20230921,1.55
20230922,1.8666666666666665
20230923,2.983333333333333
20230924,2.7875
20230925,2.1708333333333334
20230926,2.0083333333333333
20230927,1.8499999999999999
20230928,1.7
20230929,1.6375
20230930,2.5458333333333334
20231001,2.0375
20231002,2.025
20231003,1.5416666666666667
20231004,2.1875
20231005,2.625
20231006,1.7333333333333334
20231007,2.245833333333333
20231008,2.475
20231009,1.7958333333333334
20231010,1.9166666666666667
20231011,1.575
20231012,1.5208333333333333
20231013,1.4833333333333334
20231014,1.2125000000000001
20231015,2.4541666666666666
20231016,2.1708333333333334
20231017,1.7874999999999999
20231018,2.2041666666666666
20231019,1.6333333333333335
20231020,2.752173913043478
20231021,2.4125
20231022,1.7416666666666665
20231023,1.5666666666666667
20231024,1.6500000000000001
20231025,1.5
20231026,2.120833333333333
20231027,1.7458333333333333
20231028,1.6500000000000001
20231029,1.5875000000000001
20231030,1.6416666666666666
20231031,2.0833333333333335
20231101,2.3833333333333333
20231102,3.233333333333333
20231103,2.4
20231104,3.3541666666666665
20231105,3.6
20231106,4.666666666666667
20231107,2.129166666666667
20231108,1.5291666666666668
20231109,2.783333333333333
20231110,2.845833333333333
20231111,2.4499999999999997
20231112,2.3541666666666665
20231113,1.9791666666666667
20231114,1.6125
20231115,1.7291666666666667
20231116,1.9958333333333333
20231117,3.345833333333333
20231118,2.7458333333333336
20231119,2.125
20231120,1.7208333333333332
20231121,1.8291666666666666
20231122,1.9625000000000001
20231123,3.8541666666666665
20231124,3.0083333333333333
20231125,1.6583333333333332
20231126,1.5666666666666667
20231127,2.7375000000000003
20231128,2.904166666666667
20231129,2.7916666666666665
20231130,2.4125
20231201,2.154166666666667
20231202,2.0541666666666667
20231203,1.9041666666666668
20231204,1.9916666666666665
