day,value
20230830,22.025000208333335
20230831,23.849999999999998
20230901,25.0666665
20230902,26.079166375
20230903,25.987499874999997
20230904,27.60833325
20230905,27.204166208333334
20230906,26.941666625
20230907,25.895833458333332
20230908,25.783333541666668
20230909,26.550000125
20230910,26.212499958333336
20230911,25.649999625000003
20230912,26.391666833333332
20230913,20.787499999999998
20230914,23.824999958333333
20230915,22.666666666666668
20230916,23.687500125
20230917,25.474999999999998
20230918,24.86666679166667
20230919,24.429166666666664
20230920,19.94999975
20230921,19.499999916666667
20230922,20.812499833333334
20230923,21.970833499999998
20230924,21.379166666666666
20230925,21.454166833333332
20230926,20.329166583333333
20230927,21.720833374999998
20230928,22.070833375000003
20230929,21.362499958333334
20230930,19.025000000000002
20231001,18.654166541666665
20231002,18.645833375
20231003,17.3333335
