date,value
20230101,0.7708333333333334
20230102,0.6583333333333333
20230103,0.5708333333333333
20230104,0.5208333333333334
20230105,0.325
20230106,1.6208333333333333
20230107,0.5916666666666667
20230108,0.43333333333333335
20230109,0.9434782608695652
20230110,0.325
20230111,0.42500000000000004
20230112,1.1208333333333333
20230113,0.4666666666666666
20230114,1.0916666666666666
20230115,1.2541666666666667
20230116,0.8125
20230117,0.5416666666666666
20230118,0.6083333333333333
20230119,1.8625
20230120,1.2083333333333333
20230121,0.4791666666666667
20230122,0.65
20230123,2.4208333333333334
20230124,1.5625
20230125,0.7041666666666666
20230126,0.4000000000000001
20230127,1.5916666666666668
20230128,0.8208333333333333
20230129,1.0999999999999999
20230130,0.9375
20230131,1.3416666666666668
20230201,1.2416666666666667
20230202,0.65
20230203,0.6291666666666667
20230204,0.6
20230205,0.5916666666666667
20230206,0.42083333333333334
20230207,0.5416666666666666
20230208,0.8708333333333332
20230209,1.4833333333333334
20230210,0.6791666666666667
20230211,0.5291666666666667
20230212,0.9249999999999999
20230213,0.7708333333333334
20230214,1.5791666666666666
20230215,1.1291666666666667
20230216,0.6666666666666666
20230217,0.46249999999999997
20230218,0.3875
20230219,1.5541666666666665
20230220,1.4583333333333333
20230221,0.6458333333333334
20230222,0.6791666666666667
20230223,0.6875
20230224,1.2541666666666667
20230225,1.1083333333333334
20230226,0.7333333333333334
20230227,0.6363636363636364
20230228,0.7541666666666668
20230301,1.4333333333333333
20230302,1.1666666666666667
20230303,0.7458333333333332
20230304,0.5166666666666667
20230305,0.6041666666666666
20230306,1.5041666666666667
20230307,1.5291666666666668
20230308,1.4666666666666668
20230309,0.5375
20230310,1.0125
20230311,1.2916666666666667
20230312,2.033333333333333
20230313,1.8375000000000001
20230314,1.7166666666666668
20230315,1.1500000000000001
20230316,1.1375
20230317,0.6708333333333334
20230318,0.9083333333333333
20230319,0.7833333333333333
20230320,0.7416666666666667
20230321,0.6625
20230322,1.0083333333333333
20230323,1.1791666666666667
20230324,0.8291666666666666
20230325,0.8916666666666666
20230326,1.6458333333333333
20230327,0.9041666666666667
20230328,0.8416666666666667
20230329,0.7916666666666666
20230330,0.8125
20230331,0.7166666666666667
20230401,1.1541666666666666
20230402,1.425
20230403,1.6875
20230404,3.0208333333333335
20230405,1.3666666666666665
20230406,0.6541666666666667
20230407,1.3958333333333333
20230408,1.3291666666666668
20230409,1.3166666666666667
20230410,2.2333333333333334
20230411,1.0125
20230412,1.1916666666666667
20230413,0.691304347826087
20230414,0.8391304347826087
20230415,1.0041666666666667
20230416,0.8333333333333334
20230417,1.7833333333333332
20230418,0.6291666666666667
20230419,1.2875
20230420,1.0416666666666667
20230421,1.825
20230422,1.0083333333333333
20230423,1.2291666666666667
20230424,1.1416666666666668
20230425,0.7374999999999999
20230426,1.0333333333333334
20230427,0.8666666666666667
20230428,1.3375000000000001
20230429,1.4583333333333333
20230430,1.1958333333333333
20230501,1.0250000000000001
20230502,0.8916666666666666
20230503,1.0875
20230504,2.5083333333333333
20230505,2.795833333333333
20230506,3.1666666666666665
20230507,0.7166666666666667
20230508,0.9166666666666666
20230509,0.9375
20230510,0.8208333333333333
20230511,0.9208333333333334
20230512,0.7625000000000001
20230513,0.8624999999999999
20230514,0.9833333333333334
20230515,1.1833333333333333
20230516,1.2
20230517,1.5041666666666667
20230518,1.3416666666666668
20230519,1.1375
20230520,1.5541666666666665
20230521,1.0291666666666666
20230522,0.8875000000000001
20230523,0.9833333333333334
20230524,0.6833333333333332
20230525,1.1166666666666667
20230526,0.7958333333333334
20230527,1.1541666666666666
20230528,0.5916666666666667
20230529,0.5833333333333334
20230530,1.2333333333333334
20230531,1.0166666666666666
20230601,0.75
20230602,0.7041666666666666
20230603,1.1791666666666667
20230604,0.9958333333333332
20230605,1.2208333333333334
20230606,1.3458333333333332
20230607,0.8333333333333334
20230608,1.1208333333333333
20230609,1.0166666666666666
20230610,1.2875
20230611,0.5833333333333334
20230612,0.8041666666666667
20230613,1.0083333333333333
20230614,0.5
20230615,0.9333333333333332
20230616,0.8666666666666667
20230617,0.7458333333333332
20230618,0.9347826086956522
20230619,0.9333333333333332
20230620,1.1833333333333333
20230621,0.525
20230622,0.9
20230623,0.8130434782608695
20230624,0.7875
20230625,2.0166666666666666
20230626,1.5391304347826087
20230627,0.8416666666666667
20230628,1.1416666666666668
20230629,1.3583333333333334
20230630,0.55
20230701,0.8083333333333335
20230702,0.6749999999999999
20230703,0.8333333333333334
20230704,2.3958333333333335
20230705,1.825
20230706,1.1791666666666667
20230707,1.5125
20230708,1.1333333333333333
20230709,1.0041666666666667
20230710,1.2708333333333333
20230711,0.8208333333333333
20230712,0.525
20230713,1.9291666666666665
20230714,0.9958333333333332
20230715,1.4708333333333332
20230716,0.5499999999999999
20230717,0.6291666666666667
20230718,0.47500000000000003
20230719,0.65
20230720,0.6916666666666668
20230721,1.2291666666666667
20230722,3.5
20230723,0.9666666666666667
20230724,0.6958333333333333
20230725,1.2541666666666667
20230726,0.7708333333333334
20230727,0.48333333333333334
20230728,0.7875000000000001
20230729,0.8125
20230730,0.7416666666666667
20230731,0.7208333333333333
20230801,0.6916666666666668
20230802,0.6708333333333334
20230803,0.8375
20230804,0.7374999999999999
20230805,0.8791666666666668
20230806,1.3208333333333333
20230807,1.6083333333333334
20230808,1.5666666666666667
20230809,2.308333333333333
20230810,1.6500000000000001
20230811,1.5750000000000002
20230812,0.5499999999999999
20230813,0.41250000000000003
20230814,0.6291666666666667
20230815,0.75
20230816,0.7666666666666666
20230817,0.47500000000000003
20230818,0.39999999999999997
20230819,0.5958333333333333
20230820,0.5041666666666667
20230821,1.5
20230822,1.5833333333333333
20230823,1.3416666666666668
20230824,1.1125
20230825,1.0041666666666667
20230826,0.5583333333333333
20230827,1.2791666666666666
20230828,4.670833333333333
20230829,0.725
20230830,0.2333333333333333
20230831,0.5083333333333333
20230901,0.725
20230902,0.6749999999999999
20230903,0.7374999999999999
20230904,0.5125000000000001
20230905,0.6749999999999999
20230906,1.125
20230907,1.2875
20230908,0.65
20230909,0.6166666666666667
20230910,0.5958333333333333
20230911,0.6875
20230912,0.6166666666666667
20230913,0.6583333333333333
20230914,1.9625000000000001
20230915,1.0
20230916,0.44166666666666665
20230917,0.45416666666666666
20230918,0.6041666666666666
20230919,0.6958333333333333
20230920,2.4375
20230921,0.6083333333333333
20230922,0.7083333333333334
20230923,2.6083333333333334
20230924,1.9708333333333332
20230925,1.1291666666666667
20230926,0.8125
20230927,0.3875
20230928,0.7374999999999999
20230929,0.6541666666666667
20230930,0.9291666666666667
20231001,0.9208333333333334
20231002,0.6958333333333333
20231003,0.5
20231004,0.8458333333333333
20231005,0.9
20231006,0.4666666666666666
20231007,1.8666666666666665
20231008,1.3291666666666666
20231009,0.5708333333333333
20231010,0.46666666666666673
20231011,0.4875
20231012,0.5083333333333333
20231013,0.30416666666666664
20231014,0.33749999999999997
20231015,0.7000000000000001
20231016,0.4458333333333333
20231017,0.39166666666666666
20231018,1.3291666666666666
20231019,0.45
20231020,1.434782608695652
20231021,0.9458333333333333
20231022,0.4291666666666667
20231023,0.47500000000000003
20231024,0.45416666666666666
20231025,0.5291666666666667
20231026,0.9291666666666667
20231027,0.32083333333333336
20231028,0.37916666666666665
20231029,0.42083333333333334
20231030,0.44583333333333336
20231031,1.4833333333333334
20231101,1.4083333333333332
20231102,1.8833333333333335
20231103,0.7541666666666668
20231104,2.3375
20231105,3.5083333333333333
20231106,2.3458333333333337
20231107,0.8083333333333332
20231108,0.6916666666666668
20231109,1.2916666666666667
20231110,1.0833333333333333
20231111,0.6958333333333333
20231112,0.7125
20231113,0.6416666666666667
20231114,0.42083333333333334
20231115,0.8958333333333334
20231116,0.9291666666666667
20231117,1.6416666666666666
20231118,1.0541666666666667
20231119,0.7916666666666666
20231120,0.4875
20231121,0.375
20231122,1.8291666666666666
20231123,1.8291666666666666
20231124,1.3875
20231125,0.5791666666666667
20231126,1.1083333333333334
20231127,0.975
20231128,1.0250000000000001
20231129,1.1583333333333334
20231130,0.7791666666666667
20231201,0.7541666666666668
20231202,1.0083333333333333
20231203,0.5375
20231204,0.65
20231205,0.7666666666666666
20231206,1.3125
20231207,2.191666666666667
20231208,2.595833333333333
20231209,0.4708333333333334
20231210,0.6791666666666667
20231211,1.3333333333333333
20231212,0.6416666666666667
20231213,1.2333333333333334
20231214,2.9791666666666665
20231215,1.5125
20231216,2.2041666666666666
20231217,1.3041666666666667
20231218,0.7875000000000001
20231219,0.49583333333333335
20231220,1.5083333333333335
20231221,1.075
20231222,0.5166666666666667
20231223,0.44166666666666665
20231224,0.22916666666666666
20231225,0.29583333333333334
20231226,0.49583333333333335
20231227,0.1625
20231228,0.42083333333333334
20231229,0.24166666666666667
20231230,0.5791666666666667
20231231,0.17083333333333336
