date,rain,temp,humi,wind
20230101,0.0,-1.1541666666666666,36.625,2.6
20230102,0.0,-4.204166666666667,44.083333333333336,1.8125
20230103,0.0,-2.9958333333333336,41.208333333333336,1.7916666666666667
20230104,0.0,-1.525,53.91666666666666,1.4083333333333334
20230105,0.0,-1.2583333333333333,59.75,1.0708333333333333
20230106,0.1458333333333333,3.045833333333333,73.79166666666667,1.8291666666666664
20230107,0.0,0.15,73.83333333333333,1.4458333333333335
20230108,0.0,4.004166666666666,57.625,1.0625
20230109,0.0,-0.8583333333333334,55.73913043478261,1.9
20230110,0.0,2.2125,61.333333333333336,1.0375
20230111,0.0,3.0125,57.75,1.2458333333333331
20230112,1.4583333333333333,7.337499999999999,58.333333333333336,1.1166666666666667
20230113,0.0625,8.804166666666667,97.04166666666669,0.7166666666666667
20230114,0.2708333333333333,4.816666666666666,90.54166666666669,1.2166666666666666
20230115,0.0208333333333333,-1.7958333333333334,80.0,2.341666666666667
20230116,0.0,-3.795833333333333,47.333333333333336,1.7625
20230117,0.0,-0.7916666666666666,60.708333333333336,1.2875
20230118,0.0,-1.7666666666666666,49.04166666666666,1.5583333333333331
20230119,0.0833333333333333,2.283333333333333,58.125,2.1083333333333334
20230120,0.0,-4.891666666666667,39.125,2.45
20230121,0.0,-1.6,43.625,1.3166666666666669
20230122,0.0,0.3166666666666667,59.625,1.1458333333333333
20230123,0.0,-4.383333333333334,52.083333333333336,3.7291666666666665
20230124,0.0,-14.316666666666668,40.958333333333336,3.279166666666667
20230125,0.0,-8.220833333333333,46.41666666666666,1.6416666666666666
20230126,0.0,-4.7125,70.91666666666667,1.575
20230127,0.0,-6.770833333333333,38.625,3.520833333333333
20230128,0.0,-4.320833333333334,48.16666666666666,1.6166666666666665
20230129,0.0,0.4833333333333333,52.29166666666666,1.9416666666666669
20230130,0.0,-0.6291666666666667,50.29166666666666,1.7416666666666665
20230131,0.0,4.954166666666667,69.33333333333333,1.65
20230201,0.0,-0.05,47.0,2.8541666666666665
20230202,0.0,-1.0958333333333334,39.708333333333336,1.8333333333333333
20230203,0.0,-0.9458333333333332,40.375,1.5666666666666669
20230204,0.0,0.1583333333333333,54.333333333333336,1.2625
20230205,0.0,1.6333333333333335,69.58333333333333,1.1833333333333331
20230206,0.0,3.275,65.66666666666667,1.2041666666666666
20230207,0.0,3.3625000000000003,67.0,1.2958333333333334
20230208,0.0,2.075,46.625,1.6666666666666667
20230209,0.0208333333333333,6.2125,54.75,1.7
20230210,0.0,2.645833333333333,74.70833333333333,1.4833333333333334
20230211,0.0,3.125,69.58333333333333,1.1
20230212,0.0,6.445833333333333,57.0,1.1916666666666669
20230213,0.0,4.7125,56.75,1.7458333333333331
20230214,0.0,2.575,40.79166666666666,1.7875
20230215,0.0,4.395833333333333,49.66666666666666,1.3625
20230216,0.0,1.4416666666666669,66.58333333333333,1.4208333333333334
20230217,0.0,5.9375,53.125,1.2583333333333333
20230218,0.0208333333333333,6.554166666666667,52.25,1.15
20230219,0.0,2.6375,41.708333333333336,2.625
20230220,0.0,-0.7708333333333334,33.75,3.158333333333333
20230221,0.0,-0.6124999999999999,42.625,1.4208333333333334
20230222,0.0,2.5916666666666663,50.083333333333336,1.4041666666666668
20230223,0.0,4.1375,61.79166666666666,1.7125
20230224,0.0,3.0041666666666664,39.79166666666666,2.75
20230225,0.0,1.1958333333333333,36.41666666666666,2.0500000000000003
20230226,0.0,2.716666666666667,45.29166666666666,1.5375
20230227,0.0,4.1625,40.208333333333336,1.3590909090909091
20230228,0.0,7.058333333333334,60.375,1.5041666666666669
20230301,0.0,4.816666666666666,33.583333333333336,3.766666666666667
20230302,0.0,2.029166666666667,44.79166666666666,1.8791666666666669
20230303,0.0,6.404166666666668,65.91666666666667,1.5291666666666668
20230304,0.0,7.0,62.79166666666666,1.4833333333333334
20230305,0.0,7.670833333333333,37.625,1.575
20230306,0.0,10.104166666666666,40.29166666666666,1.3958333333333333
20230307,0.0,11.845833375,64.41666666666667,1.3583333333333334
20230308,0.1666666666666666,14.129166625000002,62.54166666666666,1.3916666666666666
20230309,0.0,8.883333333333333,80.41666666666667,1.3208333333333333
20230310,0.0,15.15416675,49.29166666666666,1.2041666666666666
20230311,0.0416666666666666,14.645833375,48.25,1.6041666666666667
20230312,0.1666666666666666,3.3000000000000003,44.79166666666666,3.170833333333333
20230313,0.0,4.991666666666666,36.458333333333336,1.6333333333333335
20230314,0.0,10.304166666666667,49.04166666666666,1.7666666666666666
20230315,0.0,7.991666666666667,46.958333333333336,2.3375
20230316,0.0,5.8500000000000005,27.5,1.8958333333333333
20230317,0.0,9.029166666666669,28.041666666666668,1.6583333333333334
20230318,0.0,7.3875,53.833333333333336,1.8291666666666664
20230319,0.0,7.958333333333333,48.583333333333336,1.4916666666666665
20230320,0.0,10.279166708333332,33.666666666666664,1.5625
20230321,0.0,13.720833333333331,34.416666666666664,1.3083333333333331
20230322,0.0,18.720833416666668,43.41666666666666,1.5416666666666667
20230323,0.0,15.41666675,34.083333333333336,2.2958333333333334
20230324,0.0,13.195833333333333,38.875,1.4375
20230325,0.0,12.337499958333334,46.708333333333336,1.7916666666666667
20230326,0.0,8.433333333333334,24.70833333333333,2.9333333333333336
20230327,0.0,7.658333333333334,44.875,1.7416666666666665
20230328,0.0,9.745833333333334,50.79166666666666,1.4
20230329,0.0,12.15,38.375,1.4458333333333335
20230330,0.0,13.629166708333337,38.54166666666666,1.7125
20230331,0.0,15.329166708333332,39.083333333333336,1.5333333333333332
