date,rain,temp,humi,wind,fire_count
20230101,0.0,-1.6555555555555557,41.38055555555555,2.5013888888888887,3
20230102,0.0,-4.315555555555556,44.09166666666667,1.9541666666666664,0
20230103,0.0,-2.8641666666666667,43.25277777777777,1.605,3
20230104,0.0,-1.1005555555555555,49.697222222222216,1.66,3
20230105,0.0,-0.7583333333333333,55.42777777777778,1.3647222222222224,4
20230106,0.1555555555555555,2.567222222222222,75.30555555555556,1.901111111111111,5
20230107,0.0,0.4816666666666666,72.87777777777778,1.6583333333333334,1
20230108,0.0,3.549722222222222,60.81388888888888,1.4513888888888888,2
20230109,0.0,-0.7294444444444445,53.99710144927537,2.1843478260869564,4
20230110,0.0,2.770277777777778,59.14999999999999,1.2527777777777778,3
20230111,0.0,3.4711111111111115,53.35833333333333,1.4119444444444444,0
20230112,1.357222222222222,7.8822222222222225,56.27222222222223,2.2175,1
20230113,0.0816666666666666,8.402222222222223,98.75833333333333,0.898611111111111,3
20230114,0.1644444444444444,4.711111111111111,89.38055555555556,2.5847222222222226,1
20230115,0.0180555555555555,-2.2336111111111108,83.26111111111112,2.6316666666666664,2
20230116,0.0,-4.255833333333333,52.33888888888888,1.9838888888888888,2
20230117,0.0,-2.0325,66.95277777777778,1.362777777777778,2
20230118,0.0,-1.7049999999999998,50.14722222222222,1.895555555555556,1
20230119,0.0458333333333332,1.7452777777777777,62.38611111111111,2.9225,0
20230120,0.0,-5.543333333333334,43.10555555555556,2.583055555555555,4
20230121,0.0,-1.689722222222222,47.04444444444445,1.7583333333333333,3
20230122,0.0,0.3005555555555556,66.86666666666666,1.4508333333333332,3
20230123,0.0,-4.736388869444444,55.00833333333333,3.567222222222222,0
20230124,0.0,-15.082222163888888,46.24722222222222,3.376388888888889,3
20230125,0.0155555555555555,-8.089722222222223,48.80555555555555,2.0744444444444445,1
20230126,0.0,-5.380277777777778,73.48055555555555,1.8875,2
20230127,0.0,-7.376666666666666,43.969444444444434,3.078611111111111,1
20230128,0.0,-4.308333333333334,50.766666666666666,2.1016666666666666,3
20230129,0.0,-0.0336111111111111,56.11666666666666,2.405555555555556,2
20230130,0.0,-0.0441666666666666,50.53333333333333,2.082777777777778,3
20230131,0.0,4.289444444444444,74.00555555555555,2.4466666666666663,3
20230201,0.0,-0.3397222222222221,50.03055555555555,2.772777777777778,2
20230202,0.0,-1.5174999999999998,42.727777777777774,2.1044444444444443,4
20230203,0.0,-0.9541666666666668,40.52777777777778,1.8983333333333332,2
20230204,0.0,0.8497222222222223,54.88611111111111,1.8147222222222223,1
20230205,0.0,2.3669444444444445,70.14444444444445,1.5577777777777777,2
20230206,0.0,3.613888888888889,66.21666666666667,1.2127777777777775,1
20230207,0.0,3.713055555555556,69.35277777777779,1.6091666666666666,1
20230208,0.0,2.3597222222222225,45.516666666666666,2.173611111111111,2
20230209,0.0158333333333333,5.501388888888888,54.03055555555555,2.22,3
20230210,0.0,2.8697222222222223,74.92777777777776,1.7283333333333333,3
20230211,0.0,3.3999999999999995,68.56666666666666,1.2636111111111112,1
20230212,0.0,5.826666666666667,61.141666666666666,2.1030555555555552,1
20230213,0.0,4.132777777777777,61.38055555555556,2.2594444444444446,3
20230214,0.0,2.301111111111111,43.516666666666666,2.803611111111111,5
20230215,0.0,4.4158333333333335,49.41388888888889,1.8805555555555555,5
20230216,0.0,1.515555555555555,67.65555555555555,2.183333333333333,2
20230217,0.0,5.4350000000000005,56.46388888888888,1.48,3
20230218,0.0077777777777777,5.994166666666668,56.97222222222221,1.5083333333333333,0
20230219,0.0,2.379722222222222,45.13055555555555,2.858888888888889,2
20230220,0.0,-1.2458333333333331,37.39444444444444,3.1308333333333334,0
20230221,0.0,-0.2216666666666667,40.99444444444444,1.570833333333333,2
20230222,0.0,2.3897222222222223,53.15833333333333,1.9077777777777776,0
20230223,0.0,4.427777777777778,63.85277777777778,1.8122222222222224,2
20230224,0.0,2.6725000000000003,41.39166666666666,2.8836111111111107,2
20230225,0.0,1.2358333333333331,36.70833333333333,2.1425,1
20230226,0.0,3.3466666666666662,46.42777777777778,1.7305555555555554,2
20230227,0.0,4.9702777777777785,41.727777777777774,1.6575757575757577,2
20230228,0.0,6.553888888888889,62.81388888888889,1.874444444444444,2
20230301,0.0,4.403055555555556,36.53611111111111,3.502777777777778,2
20230302,0.0,2.439722222222222,43.93611111111111,2.183055555555556,3
20230303,0.0,6.490833333333333,67.25,1.901111111111111,3
20230304,0.0,7.622777777777778,64.65277777777777,1.4927777777777778,2
20230305,0.0,8.368055555555555,40.583333333333336,1.5102777777777776,4
20230306,0.0,10.5225,42.18888888888888,1.9158333333333333,2
20230307,0.0,12.084166716666669,64.70277777777777,1.8325,4
20230308,0.171111111111111,13.794444425,63.92222222222222,2.217222222222222,8
20230309,0.0019444444444444,9.029444444444444,83.96111111111112,1.8608333333333331,0
20230310,0.0,15.153888916666665,51.84722222222221,1.4925000000000002,3
20230311,0.0424999999999999,14.76333325,50.80277777777778,2.645277777777778,4
20230312,0.1663888888888888,2.883888888888889,49.21666666666667,3.7427777777777775,4
20230313,0.0,4.9175,38.363888888888894,2.4516666666666667,2
20230314,0.0,10.644444444444446,50.08611111111111,2.4277777777777776,2
20230315,0.0,7.168611111111111,49.71666666666667,2.866388888888889,1
20230316,0.0,5.313055555555555,31.53611111111111,2.3697222222222223,6
20230317,0.0,8.458055555555555,31.791666666666664,1.6577777777777778,0
20230318,0.0,8.072222222222221,52.425,2.231666666666667,2
20230319,0.0,8.741111111111111,55.70555555555556,1.9461111111111116,2
20230320,0.0,10.66833332777778,34.794444444444444,1.6180555555555556,3
20230321,0.0,14.522500011111113,33.825,1.261388888888889,1
20230322,0.0,18.815833402777777,45.40833333333333,1.7144444444444449,1
20230323,0.0,15.531666747222223,37.297222222222224,2.495833333333333,0
20230324,0.0,13.072499980555556,42.89166666666666,1.9941666666666664,3
20230325,0.0,12.387777825,48.38888888888889,2.508333333333333,3
20230326,0.0,8.195833333333333,27.086111111111112,2.858055555555555,4
20230327,0.0,8.026388888888889,47.80277777777778,2.0919444444444446,5
20230328,0.0,10.28888888888889,49.33055555555555,1.6861111111111111,4
20230329,0.0,12.768055522222223,38.86388888888889,1.6441666666666668,0
20230330,0.0,14.031111108333334,38.08888888888889,1.9277777777777776,2
20230331,0.0,16.004722155555555,38.79722222222222,1.8263888888888888,4
20230401,0.0,18.763611141666665,31.18888888888889,1.8494444444444444,2
20230402,0.0,18.77111115,25.052777777777774,2.038333333333333,6
20230403,0.0,20.19611102777777,20.07222222222222,2.0905555555555555,8
20230404,1.4080555555555556,16.156944441666667,61.92777777777778,2.8344444444444448,3
20230405,0.9091666666666668,10.774444444444445,93.88333333333334,2.5450000000000004,0
20230406,0.0738888888888888,8.263333333333334,88.60833333333332,2.145833333333333,3
20230407,0.0,8.769444444444444,49.15277777777778,3.033055555555556,0
20230408,0.0,9.508333333333333,48.29166666666666,2.7233333333333336,0
20230409,0.0,11.887777780555554,49.99722222222222,2.29,3
20230410,0.0,15.577222269444444,43.18611111111111,3.266666666666666,3
20230411,0.0869444444444444,10.967222194444444,64.71944444444445,2.6733333333333333,2
20230412,0.0,10.538888888888888,44.58333333333333,2.6775,1
20230413,0.0,11.719166683333333,34.93333333333333,1.2721739130434782,3
20230414,0.0,16.81861121111111,60.975,1.5959420289855073,0
20230415,0.1449999999999999,11.374444461111112,81.64722222222221,2.226944444444444,2
20230416,0.0,11.401666666666666,63.43611111111111,2.055833333333333,1
20230417,0.0397222222222221,15.03555553888889,49.22222222222222,2.313055555555556,2
20230418,0.0227777777777777,13.948333363888889,82.76111111111112,1.9530555555555555,0
20230419,0.0097222222222222,19.956111113888888,64.64722222222223,2.377222222222222,3
20230420,0.0,15.2908333,82.09722222222221,2.146111111111111,1
20230421,0.0,17.186666744444445,24.077777777777776,2.680833333333333,1
20230422,0.0,16.759722152777776,24.725,2.003611111111111,4
20230423,0.0,17.078888855555554,28.45833333333333,2.3175000000000003,3
20230424,0.0,15.069999955555556,40.86666666666667,2.1075,3
20230425,0.0230555555555555,10.534444444444444,74.2888888888889,2.355833333333334,3
20230426,0.0,9.40638888888889,67.55555555555556,2.3275,1
20230427,0.0,14.5005556,53.63333333333333,1.555,2
20230428,0.9008333333333332,17.098888849999998,69.07222222222222,2.038333333333333,5
20230429,0.2491666666666666,11.258333333333333,80.35,3.3408333333333333,0
20230430,0.0130555555555555,13.49333335,69.17222222222222,2.6777777777777776,2
20230501,0.0,15.031944352777778,42.21111111111111,2.0747222222222224,2
20230502,0.0,18.344722266666665,38.09166666666666,1.5038888888888888,2
20230503,0.0,20.381944275,57.93888888888888,2.111111111111111,4
20230504,0.1758333333333333,21.74555557222222,66.00555555555555,1.985,1
20230505,2.348888888888889,16.672499958333333,94.35555555555555,3.471388888888889,1
20230506,0.5866666666666667,12.842777777777778,61.675,3.943888888888889,1
20230507,0.0,13.780277852777775,49.77777777777776,1.846111111111111,1
20230508,0.0,16.135833280555556,50.133333333333326,1.8319444444444444,1
20230509,0.0,17.412777744444444,52.09444444444444,2.2771014492753627,3
20230510,0.0,19.50027777222222,47.26944444444444,1.6944444444444444,0
20230511,0.0,19.7850001,43.24722222222222,1.7727777777777776,4
20230512,0.0,18.52083326388889,53.22777777777777,1.7144444444444444,0
20230513,0.0,18.23999994722222,52.84722222222221,1.756111111111111,1
20230514,0.0,18.495555469444447,52.37222222222222,1.908611111111111,1
20230515,0.0,22.23500013888889,51.4,2.06,2
20230516,0.0,24.41361110833333,48.53611111111111,2.2197222222222224,1
20230517,0.0,23.42611110833333,65.3861111111111,2.996111111111111,3
20230518,0.0391666666666666,21.03472227777778,65.70277777777777,2.3230555555555554,1
20230519,0.0,22.71944448888889,55.63611111111111,1.9541666666666664,4
20230520,0.0038888888888888,19.961666741666665,71.24444444444445,3.263055555555556,2
20230521,0.0,18.284999966666664,64.52777777777777,2.2911111111111118,1
20230522,0.0,20.23472223888889,51.13055555555555,1.9708333333333332,3
20230523,0.0,20.980277788888888,45.70277777777778,1.7399999999999995,6
20230524,0.0,21.097500091666667,45.38611111111111,1.8436111111111115,4
20230525,0.0166666666666666,21.1491666,45.75555555555555,2.243055555555556,4
20230526,0.0,22.343611258333333,54.45555555555556,1.7172222222222222,1
20230527,2.0702777777777777,18.86555555833333,94.5,1.578611111111111,2
20230528,1.173888888888889,19.518888994444445,97.15555555555557,1.3152777777777775,1
