date,rain,temp,humi,wind,fire_count
20230101,0.0,-1.6652083333333334,37.9375,2.043541666666667,1
20230102,0.0,-4.459375,43.69791666666666,1.4720833333333334,2
20230103,0.0,-2.9,42.0,1.218125,5
20230104,0.0,-1.4629166666666666,55.1125,0.9672916666666664,4
20230105,0.0,-1.059375,56.97916666666666,0.85875,4
20230106,0.159375,3.0327083333333333,75.36041666666668,1.7922916666666668,6
20230107,0.0,0.5570833333333332,68.3,1.0822916666666669,2
20230108,0.0,4.078125,56.672916666666666,1.2045833333333331,3
20230109,0.0,-1.1800000000000002,52.93260869565218,1.6291304347826088,3
20230110,0.0,1.9479166666666663,60.41458333333334,0.8256249999999999,2
20230111,0.0,2.9154166666666668,53.63125,0.8016666666666665,2
20230112,1.284375,8.040833333333333,54.19166666666666,1.4327083333333333,6
20230113,0.0625,7.808750000000001,98.60208333333333,0.8460416666666667,1
20230114,0.1708333333333333,4.502708333333333,89.04583333333333,1.6989583333333331,1
20230115,0.0208333333333333,-2.4989583333333334,78.77708333333332,1.59375,3
20230116,0.0,-4.3029166666666665,47.85208333333334,1.601458333333333,1
20230117,0.0,-1.903333333333333,63.672916666666666,1.266875,2
20230118,0.0,-1.46125,50.1125,1.3158333333333334,1
20230119,0.0395833333333333,1.9483333333333333,60.422916666666666,2.4066666666666667,5
20230120,0.0,-5.333541666666667,41.41458333333334,2.072708333333333,2
20230121,0.0,-1.319375,44.81458333333333,1.5052083333333333,0
20230122,0.0,0.5687500000000001,60.76875,1.069583333333333,1
20230123,0.0,-4.90875,53.904166666666654,3.0060416666666665,0
20230124,0.0,-14.470833333333337,43.285416666666656,3.1133333333333333,6
20230125,0.0,-7.728541666666667,49.08125,1.658125,5
20230126,0.0114583333333333,-4.951041666666667,72.63541666666667,1.356875,2
20230127,0.0,-6.972083333333333,41.63125,2.4575,2
20230128,0.0,-4.0475,50.06458333333334,1.3989583333333333,2
20230129,0.0,-0.076875,54.14791666666665,1.768333333333333,2
20230130,0.0,0.2877083333333333,49.675,1.4085416666666664,2
20230131,0.0,4.114583333333333,74.10208333333333,1.82875,2
20230201,0.0114583333333333,-0.508125,49.27291666666666,2.4466666666666663,2
20230202,0.0,-1.801666666666667,41.61666666666666,1.7804166666666663,1
20230203,0.0,-1.3625000000000005,43.122916666666654,1.218125,1
20230204,0.0,0.47625,58.1,1.1358333333333337,3
20230205,0.0,2.2677083333333337,69.34791666666668,1.069583333333333,2
20230206,0.0,2.9825,68.425,1.086666666666667,4
20230207,0.0,2.908541666666666,66.36875,1.0679166666666666,3
20230208,0.0,2.0460416666666665,44.55833333333334,1.620625,1
20230209,0.0229166666666666,6.106041666666667,55.18125,1.79875,4
20230210,0.0,2.6637500000000003,72.875,1.2989583333333332,3
20230211,0.0,2.7812500000000004,69.16458333333333,0.9812500000000002,0
20230212,0.0,5.195208333333333,61.38333333333334,1.3454166666666667,1
20230213,0.0,3.791041666666667,58.1375,1.950416666666667,0
20230214,0.0,2.005208333333333,39.675,2.0154166666666664,0
20230215,0.0,4.107708333333333,49.91458333333334,1.5510416666666669,1
20230216,0.0,1.6383333333333332,66.11041666666668,1.3891666666666669,2
20230217,0.0,4.941666666666667,61.16041666666666,1.10375,2
20230218,0.0229166666666666,5.5200000000000005,58.32083333333334,1.10625,3
20230219,0.0,2.4966666666666666,43.279166666666654,1.9422916666666663,0
20230220,0.0,-1.058125,36.16458333333334,2.8600000000000003,3
20230221,0.0,-0.5997916666666666,43.441666666666656,1.1629166666666668,2
20230222,0.0,2.086666666666667,52.26666666666665,1.1793749999999998,2
20230223,0.0,3.8458333333333328,66.52916666666667,1.4241666666666668,1
20230224,0.0,2.716458333333333,41.44583333333334,2.115416666666667,0
20230225,0.0,1.12,37.04583333333333,1.73,3
20230226,0.0,2.944375,49.61666666666666,1.30125,1
20230227,0.0,4.171875,43.872916666666654,1.2295454545454547,3
20230228,0.0,6.299583333333333,64.52291666666666,1.1877083333333334,0
20230301,0.0,4.710833333333333,34.425,2.706458333333333,6
20230302,0.0,2.5404166666666668,45.677083333333336,1.852291666666667,2
20230303,0.0,6.716666666666667,66.81875,1.5089583333333334,4
20230304,0.0,6.808125,64.50625,1.106666666666667,3
20230305,0.0,7.659375,39.066666666666656,1.055416666666667,1
20230306,0.0,10.7275,42.80416666666666,1.5525,1
20230307,0.0,11.818958254166668,66.79583333333332,1.5545833333333334,3
20230308,0.25,13.7239582875,64.87083333333334,1.718125,3
20230309,0.0,7.940624999999999,85.53958333333334,1.1554166666666668,1
20230310,0.0,14.2670833375,51.69791666666666,1.160625,1
20230311,0.034375,13.916041697916668,53.333333333333336,1.8802083333333328,3
20230312,0.1968749999999999,3.240625,46.16666666666666,2.438333333333333,2
20230313,0.0,5.208333333333333,37.99375,2.0516666666666667,4
20230314,0.0,10.559375,52.94166666666666,2.1575,0
20230315,0.0,6.8725,50.254166666666656,1.903333333333333,0
20230316,0.0,5.332083333333332,29.12708333333333,2.004375,5
20230317,0.0,8.205208333333333,31.14166666666667,1.4535416666666667,0
20230318,0.0,7.529791666666666,55.735416666666666,1.7916666666666663,1
20230319,0.0,7.311875000000001,64.91666666666666,1.4547916666666667,2
20230320,0.0,9.805208333333333,35.86875,1.0881250000000002,1
20230321,0.0,13.296666708333332,35.47083333333334,0.8775000000000001,2
20230322,0.0,17.671875041666667,46.55625,1.644375,4
20230323,0.0,14.526458324999998,34.02916666666666,2.4243750000000004,3
20230324,0.0,11.8664583375,42.1125,1.4589583333333331,4
20230325,0.0,11.779791647916667,47.57083333333333,1.855833333333333,1
20230326,0.0,8.033958333333334,25.8375,2.096875,2
20230327,0.0,7.763958333333333,50.93333333333333,1.4302083333333333,2
20230328,0.0,9.742291666666668,51.59375,1.2791666666666668,2
20230329,0.0,12.063125064583332,43.61041666666666,1.2204166666666665,2
20230330,0.0,13.4268750375,39.3375,1.1097916666666667,1
20230331,0.0,14.658333447916666,43.847916666666656,1.25,2
20230401,0.0,17.729791666666664,32.235416666666666,1.2091666666666665,2
20230402,0.0,18.19958330625,23.627083333333328,1.3625,2
20230403,0.0,20.0754167,18.197916666666668,1.9941666666666664,5
20230404,1.4510416666666666,15.962916704166668,62.27916666666666,2.321458333333333,3
20230405,0.83125,10.426875,94.21458333333332,2.09,1
20230406,0.071875,8.243958333333333,87.37708333333333,1.8004166666666666,2
20230407,0.0,8.839375,47.15833333333333,1.9735416666666663,1
20230408,0.0,9.732916666666668,48.98333333333333,1.8710416666666665,1
20230409,0.0,12.034583310416668,47.160416666666656,2.033541666666667,1
20230410,0.0,15.50291660625,45.36875,2.933125,2
20230411,0.0812499999999999,10.844166685416663,63.2,1.935625,4
20230412,0.0,10.879166666666668,45.17083333333333,2.045625,0
20230413,0.0,11.848541652083332,33.6695652173913,1.094782608695652,0
20230414,0.0,16.624791739583337,62.46458333333334,1.431521739130435,2
20230415,0.125,10.945208333333332,83.4875,1.74375,0
20230416,0.0,11.46604164375,63.67083333333333,1.752708333333333,1
20230417,0.0416666666666666,15.232083320833334,46.88125,1.7591666666666663,1
20230418,0.0208333333333333,14.461250041666668,80.83541666666667,1.1829166666666668,0
20230419,0.0,19.289999972916664,66.48125,1.697083333333333,0
20230420,0.0,14.8145832875,79.71666666666667,1.8372916666666668,3
