date,value
20230101,37.125
20230102,42.416666666666664
20230103,40.625
20230104,54.0
20230105,55.166666666666664
20230106,74.66666666666667
20230107,67.0
20230108,55.666666666666664
20230109,51.869565217391305
20230110,59.083333333333336
20230111,51.75
20230112,53.041666666666664
20230113,98.70833333333333
20230114,88.20833333333333
20230115,77.70833333333333
20230116,45.958333333333336
20230117,62.166666666666664
20230118,48.375
20230119,59.541666666666664
20230120,40.208333333333336
20230121,43.583333333333336
20230122,59.5
20230123,53.416666666666664
20230124,42.666666666666664
20230125,48.375
20230126,71.54166666666667
20230127,40.625
20230128,48.708333333333336
20230129,53.041666666666664
20230130,48.25
20230131,73.20833333333333
20230201,48.291666666666664
20230202,40.416666666666664
20230203,41.791666666666664
20230204,56.875
20230205,67.79166666666667
20230206,66.75
20230207,64.375
20230208,43.208333333333336
20230209,54.25
20230210,71.375
20230211,67.83333333333333
20230212,59.958333333333336
20230213,57.0
20230214,38.75
20230215,48.583333333333336
20230216,64.54166666666667
20230217,59.541666666666664
20230218,56.958333333333336
20230219,42.416666666666664
20230220,35.208333333333336
20230221,42.291666666666664
20230222,51.291666666666664
20230223,65.41666666666667
20230224,40.583333333333336
20230225,36.208333333333336
20230226,48.541666666666664
20230227,42.291666666666664
20230228,63.416666666666664
20230301,33.625
20230302,44.583333333333336
20230303,65.75
20230304,63.25
20230305,38.166666666666664
20230306,41.041666666666664
20230307,65.20833333333333
20230308,63.708333333333336
20230309,84.45833333333333
20230310,50.041666666666664
20230311,52.083333333333336
20230312,45.541666666666664
20230313,36.875
20230314,51.541666666666664
20230315,49.166666666666664
20230316,27.958333333333332
20230317,30.291666666666668
20230318,54.541666666666664
20230319,63.541666666666664
20230320,34.875
20230321,34.208333333333336
20230322,45.5
20230323,33.166666666666664
20230324,41.125
20230325,46.583333333333336
20230326,25.25
20230327,49.833333333333336
20230328,50.375
20230329,42.541666666666664
20230330,38.25
20230331,42.791666666666664
20230401,30.916666666666668
20230402,22.458333333333332
20230403,17.416666666666668
20230404,61.416666666666664
20230405,93.58333333333333
20230406,86.20833333333333
20230407,46.208333333333336
20230408,47.458333333333336
20230409,45.291666666666664
20230410,44.125
20230411,61.75
20230412,43.833333333333336
20230413,32.391304347826086
20230414,60.958333333333336
20230415,82.25
20230416,62.208333333333336
20230417,45.875
20230418,79.66666666666667
20230419,65.375
20230420,78.66666666666667
20230421,17.958333333333332
20230422,21.333333333333332
20230423,25.541666666666668
20230424,38.75
20230425,69.16666666666667
20230426,64.58333333333333
20230427,54.125
20230428,68.20833333333333
20230429,77.33333333333333
20230430,68.79166666666667
20230501,42.375
20230502,34.916666666666664
20230503,55.166666666666664
20230504,63.916666666666664
20230505,93.5
20230506,56.5
20230507,45.833333333333336
20230508,45.291666666666664
20230509,52.625
20230510,45.541666666666664
20230511,40.666666666666664
20230512,53.375
20230513,55.0
20230514,48.541666666666664
20230515,48.75
20230516,49.833333333333336
20230517,66.75
20230518,60.833333333333336
20230519,52.583333333333336
20230520,71.5
20230521,68.125
20230522,51.083333333333336
20230523,43.125
20230524,42.875
20230525,42.375
20230526,53.458333333333336
20230527,94.54166666666667
20230528,95.70833333333333
20230529,77.125
20230530,53.25
20230531,57.416666666666664
20230601,64.04166666666667
20230602,70.16666666666667
20230603,55.666666666666664
20230604,55.208333333333336
20230605,63.875
20230606,66.66666666666667
20230607,72.875
20230608,77.75
20230609,53.791666666666664
20230610,72.58333333333333
20230611,67.0
20230612,63.0
20230613,67.5
20230614,69.25
20230615,66.5
20230616,50.875
20230617,52.666666666666664
20230618,50.333333333333336
20230619,51.208333333333336
20230620,70.625
20230621,77.95833333333333
20230622,75.45833333333333
20230623,65.43478260869566
20230624,65.0
20230625,59.291666666666664
20230626,86.91666666666667
20230627,66.58333333333333
20230628,78.25
20230629,94.95833333333333
20230630,77.83333333333333
20230701,70.58333333333333
20230702,75.75
20230703,67.54166666666667
20230704,86.95833333333333
20230705,74.5
20230706,64.0
20230707,63.791666666666664
20230708,74.95833333333333
20230709,85.29166666666667
20230710,72.95833333333333
20230711,92.16666666666667
20230712,77.91666666666667
20230713,94.79166666666667
20230714,96.75
20230715,87.54166666666667
20230716,84.58333333333333
20230717,82.125
20230718,82.08333333333333
20230719,71.29166666666667
20230720,62.166666666666664
20230721,59.25
20230722,77.125
20230723,90.41666666666667
20230724,76.95833333333333
20230725,76.95833333333333
20230726,74.625
20230727,69.20833333333333
20230728,64.125
20230729,61.0
20230730,72.5
20230731,69.125
20230801,68.58333333333333
20230802,62.458333333333336
20230803,61.47826086956522
20230804,61.833333333333336
20230805,69.08333333333333
20230806,66.45833333333333
20230807,61.041666666666664
20230808,55.291666666666664
20230809,68.91666666666667
20230810,93.45833333333333
20230811,86.25
20230812,84.04166666666667
20230813,69.04166666666667
20230814,65.0
20230815,65.25
20230816,70.20833333333333
20230817,64.45833333333333
20230818,65.875
20230819,65.79166666666667
20230820,67.375
20230821,67.25
20230822,82.125
20230823,90.95833333333333
20230824,79.0
20230825,74.41666666666667
20230826,66.5
20230827,71.16666666666667
20230828,80.08333333333333
20230829,88.75
20230830,81.79166666666667
20230831,68.375
20230901,61.916666666666664
20230902,59.666666666666664
20230903,75.08333333333333
20230904,71.95833333333333
20230905,67.04166666666667
20230906,54.041666666666664
20230907,44.5
20230908,59.958333333333336
20230909,60.291666666666664
20230910,64.625
20230911,64.20833333333333
20230912,65.29166666666667
20230913,83.83333333333333
20230914,65.79166666666667
20230915,81.5
20230916,86.375
20230917,78.66666666666667
20230918,73.375
20230919,77.29166666666667
