date,value
20230101,40.291666666666664
20230102,49.166666666666664
20230103,43.666666666666664
20230104,59.041666666666664
20230105,63.958333333333336
20230106,77.54166666666667
20230107,75.04166666666667
20230108,66.0
20230109,58.26086956521739
20230110,66.54166666666667
20230111,59.333333333333336
20230112,62.958333333333336
20230113,99.91666666666667
20230114,96.66666666666667
20230115,84.91666666666667
20230116,57.875
20230117,69.70833333333333
20230118,55.291666666666664
20230119,63.916666666666664
20230120,50.125
20230121,52.208333333333336
20230122,64.83333333333333
20230123,55.75
20230124,45.291666666666664
20230125,51.75
20230126,79.66666666666667
20230127,43.916666666666664
20230128,54.666666666666664
20230129,56.166666666666664
20230130,56.458333333333336
20230131,71.16666666666667
20230201,49.541666666666664
20230202,44.791666666666664
20230203,45.708333333333336
20230204,60.791666666666664
20230205,77.125
20230206,70.79166666666667
20230207,68.25
20230208,48.25
20230209,61.041666666666664
20230210,81.58333333333333
20230211,75.08333333333333
20230212,66.125
20230213,60.541666666666664
20230214,48.708333333333336
20230215,55.375
20230216,74.04166666666667
20230217,60.416666666666664
20230218,57.458333333333336
20230219,47.291666666666664
20230220,38.083333333333336
20230221,44.75
20230222,54.208333333333336
20230223,68.66666666666667
20230224,42.541666666666664
20230225,38.208333333333336
20230226,49.458333333333336
20230227,40.041666666666664
20230228,67.625
20230301,35.291666666666664
20230302,49.166666666666664
20230303,71.58333333333333
20230304,63.916666666666664
20230305,37.416666666666664
20230306,44.916666666666664
20230307,70.54166666666667
20230308,64.20833333333333
20230309,84.79166666666667
20230310,50.958333333333336
20230311,51.541666666666664
20230312,48.625
20230313,43.583333333333336
20230314,51.708333333333336
20230315,52.375
20230316,34.625
20230317,29.541666666666668
20230318,52.291666666666664
20230319,48.166666666666664
20230320,34.333333333333336
20230321,34.041666666666664
20230322,47.0
20230323,35.25
20230324,42.625
20230325,49.875
20230326,27.291666666666668
20230327,46.041666666666664
20230328,56.125
20230329,34.5
20230330,36.0
20230331,40.416666666666664
20230401,29.75
20230402,26.291666666666668
20230403,19.916666666666668
20230404,64.29166666666667
20230405,94.20833333333333
20230406,93.375
20230407,51.458333333333336
20230408,50.666666666666664
20230409,49.666666666666664
20230410,42.125
20230411,65.33333333333333
20230412,46.875
20230413,41.17391304347826
20230414,62.75
20230415,88.29166666666667
20230416,66.5
20230417,53.833333333333336
20230418,93.16666666666667
20230419,68.16666666666667
20230420,85.04166666666667
20230421,31.5
20230422,29.583333333333332
20230423,29.625
20230424,45.0
20230425,76.91666666666667
20230426,74.04166666666667
20230427,51.083333333333336
20230428,71.58333333333333
20230429,80.875
20230430,72.66666666666667
20230501,46.791666666666664
20230502,40.708333333333336
20230503,62.333333333333336
20230504,69.20833333333333
20230505,96.0
20230506,82.08333333333333
20230507,61.0
20230508,57.375
20230509,57.958333333333336
20230510,52.958333333333336
20230511,46.375
20230512,57.25
20230513,56.75
20230514,55.875
20230515,57.875
20230516,51.166666666666664
20230517,69.58333333333333
20230518,77.0
20230519,64.125
20230520,75.0
20230521,68.125
20230522,59.958333333333336
20230523,48.25
20230524,51.208333333333336
20230525,52.458333333333336
20230526,59.25
20230527,96.20833333333333
20230528,98.16666666666667
20230529,89.70833333333333
20230530,71.95833333333333
20230531,65.875
20230601,72.79166666666667
20230602,77.20833333333333
20230603,61.25
20230604,59.208333333333336
20230605,70.875
20230606,72.41666666666667
20230607,76.625
20230608,83.08333333333333
20230609,61.625
20230610,76.0
20230611,76.125
20230612,72.33333333333333
20230613,72.75
20230614,75.5
20230615,73.33333333333333
20230616,58.0
20230617,55.625
20230618,60.916666666666664
20230619,61.5
20230620,78.75
20230621,91.25
20230622,81.75
20230623,76.95652173913044
20230624,73.79166666666667
20230625,71.33333333333333
20230626,89.625
20230627,72.79166666666667
20230628,82.45833333333333
20230629,96.54166666666667
20230630,89.08333333333333
20230701,79.41666666666667
20230702,83.95833333333333
20230703,75.91666666666667
20230704,89.75
20230705,78.875
20230706,69.95833333333333
20230707,73.16666666666667
20230708,82.58333333333333
20230709,94.04166666666667
20230710,82.875
20230711,97.41666666666667
20230712,89.625
20230713,96.25
20230714,96.20833333333333
20230715,89.125
20230716,92.125
20230717,90.83333333333333
20230718,94.25
20230719,80.29166666666667
20230720,74.58333333333333
20230721,72.875
20230722,82.375
20230723,95.79166666666667
20230724,89.08333333333333
20230725,84.04166666666667
20230726,84.41666666666667
20230727,81.875
20230728,74.375
20230729,73.625
20230730,81.79166666666667
20230731,78.04166666666667
20230801,77.20833333333333
20230802,70.91666666666667
20230803,69.70833333333333
20230804,70.70833333333333
20230805,74.5
20230806,81.16666666666667
20230807,72.83333333333333
20230808,67.33333333333333
20230809,80.91666666666667
20230810,95.75
20230811,93.66666666666667
20230812,92.5
20230813,82.25
20230814,79.08333333333333
20230815,77.375
20230816,78.33333333333333
20230817,77.875
20230818,75.66666666666667
20230819,74.79166666666667
20230820,77.79166666666667
20230821,74.66666666666667
20230822,88.83333333333333
20230823,97.08333333333333
20230824,93.625
20230825,82.79166666666667
20230826,78.83333333333333
20230827,86.29166666666667
20230828,89.875
20230829,96.04166666666667
20230830,96.0
20230831,83.75
20230901,75.375
20230902,73.79166666666667
20230903,91.375
20230904,89.45833333333333
20230905,81.5
20230906,75.125
20230907,64.875
20230908,73.125
20230909,70.54166666666667
20230910,74.91666666666667
20230911,74.375
20230912,75.5
20230913,96.08333333333333
20230914,84.29166666666667
20230915,95.25
20230916,95.08333333333333
20230917,87.0
20230918,83.125
20230919,86.95833333333333
20230920,89.95833333333333
20230921,80.25
20230922,76.66666666666667
