date,value
20230101,-2.704166666666667
20230102,-5.925
20230103,-4.675
20230104,-3.516666666666667
20230105,-2.495833333333333
20230106,1.5666666666666667
20230107,-1.2166666666666666
20230108,2.1958333333333333
20230109,-2.279166666666667
20230110,0.3875
20230111,1.05
20230112,5.945833333333333
20230113,7.683333333333334
20230114,4.195833333333334
20230115,-2.475
20230116,-5.3
20230117,-3.345833333333333
20230118,-3.358333333333333
20230119,1.2541666666666667
20230120,-7.075
20230121,-3.0416666666666665
20230122,-0.7666666666666666
20230123,-5.470833375000001
20230124,-15.729166583333333
20230125,-9.487499999999999
20230126,-6.483333333333333
20230127,-7.841666666666666
20230128,-5.583333333333333
20230129,-0.3333333333333333
20230130,-1.6458333333333333
20230131,3.170833333333333
20230201,-0.75
20230202,-2.1125000000000003
20230203,-1.9166666666666667
20230204,-0.8291666666666667
20230205,0.7333333333333333
20230206,1.7958333333333334
20230207,2.4416666666666664
20230208,1.3041666666666665
20230209,4.9875
20230210,1.7541666666666667
20230211,1.7958333333333334
20230212,4.795833333333333
20230213,2.8833333333333333
20230214,0.9916666666666667
20230215,2.7916666666666665
20230216,0.1791666666666666
20230217,4.0375000000000005
20230218,5.175
20230219,1.9124999999999999
20230220,-1.6541666666666668
20230221,-1.5125
20230222,1.3541666666666667
20230223,3.2624999999999997
20230224,2.0875
20230225,0.5125
20230226,2.016666666666667
20230227,3.0500000000000003
20230228,5.529166666666666
20230301,4.091666666666667
20230302,1.0374999999999999
20230303,4.6625000000000005
20230304,6.0874999999999995
20230305,6.858333333333333
20230306,9.470833333333333
20230307,10.958333333333334
20230308,12.420833333333334
20230309,7.854166666666667
20230310,13.812500041666667
20230311,14.075000083333334
20230312,2.5208333333333335
20230313,3.3833333333333333
20230314,9.383333333333335
20230315,6.629166666666666
20230316,4.258333333333334
20230317,7.433333333333334
20230318,7.108333333333333
20230319,7.466666666666666
20230320,9.104166666666666
20230321,12.854166666666666
20230322,17.924999791666668
20230323,15.262500000000001
20230324,12.366666708333334
20230325,12.16666675
20230326,7.458333333333333
20230327,6.6375
20230328,8.633333333333333
20230329,11.112499958333332
20230330,12.945833291666666
20230331,15.091666625
20230401,17.470833375
20230402,16.316666583333333
20230403,18.11666675
20230404,15.666666666666666
20230405,10.35
20230406,7.420833333333333
20230407,8.441666666666666
20230408,7.991666666666667
20230409,10.425000041666665
20230410,15.041666708333333
20230411,9.829166666666667
20230412,9.129166666666666
20230413,10.450000000000001
20230414,15.641666708333332
20230415,10.7125
20230416,10.279166666666667
20230417,14.033333333333333
20230418,12.629166750000001
20230419,19.558333375
20230420,14.337500041666667
20230421,16.133333208333333
20230422,14.525000083333333
20230423,16.662499874999998
20230424,13.962499958333334
20230425,9.804166666666667
20230426,8.183333333333334
20230427,12.854166666666666
20230428,16.558333291666667
20230429,10.966666666666667
20230430,12.558333416666665
20230501,13.516666625
20230502,16.866666791666667
20230503,19.262500125
20230504,20.679166708333334
20230505,15.958333166666668
20230506,11.858333333333334
20230507,12.195833333333333
20230508,14.44583325
20230509,16.529166541666665
20230510,18.395833166666666
20230511,18.170833291666668
20230512,17.47500008333333
20230513,17.195833291666666
20230514,16.733333291666668
20230515,21.358333333333334
20230516,23.954166375
20230517,22.533333374999998
20230518,20.004166583333333
20230519,21.125000083333333
20230520,19.683333416666667
20230521,17.841666791666665
20230522,18.908333250000002
20230523,19.770833291666666
20230524,19.82916679166667
20230525,20.004166791666666
20230526,20.712500083333335
20230527,18.054166624999997
20230528,19.125
20230529,22.895833041666666
20230530,21.87083325
20230531,22.229166541666668
20230601,21.437500041666667
20230602,19.8625
20230603,21.083333333333332
20230604,21.61666670833333
20230605,20.508333291666666
20230606,20.183333125
20230607,20.783333333333335
20230608,19.345833416666668
20230609,21.8791665
20230610,20.766666541666666
20230611,20.970833458333335
20230612,21.170833291666668
20230613,20.324999708333333
20230614,20.375000041666667
20230615,22.141666666666666
20230616,22.708333375
20230617,24.037499874999998
20230618,26.091666708333335
20230619,27.28333375
20230620,21.212500083333335
20230621,19.425000166666667
20230622,21.64583325
20230623,20.837499958333336
20230624,25.633333291666663
20230625,27.187500083333333
20230626,22.829166541666666
20230627,25.520833375
20230628,26.354166833333334
20230629,23.066666791666666
20230630,25.241666666666664
20230701,26.766666666666666
20230702,25.987500041666667
20230703,28.258333625000002
20230704,24.24583325
20230705,24.020833125
20230706,26.620833125
20230707,25.249999916666667
20230708,25.691666583333333
20230709,22.5791665
20230710,26.01666675
20230711,21.774999875000002
20230712,25.50416675
20230713,23.933333708333333
20230714,24.187500208333333
20230715,23.70833325
20230716,23.79583325
20230717,24.816666541666667
20230718,23.5791665
20230719,26.741666624999997
20230720,27.183333333333334
20230721,28.487500208333334
20230722,25.645833291666666
20230723,24.383333375000003
20230724,26.404166625000002
20230725,26.666666458333335
20230726,26.52916675
20230727,27.566666666666666
20230728,28.245833041666668
20230729,27.54999995833333
20230730,27.512499916666666
20230731,27.895833125
20230801,29.112499958333334
20230802,27.883333208333337
20230803,28.066666583333333
20230804,28.495833833333336
20230805,29.445833833333335
20230806,27.504166791666666
20230807,29.487500041666667
20230808,29.416666666666668
20230809,25.808333416666667
20230810,21.500000041666667
20230811,22.87499975
20230812,22.216666708333335
20230813,26.299999833333334
20230814,26.991666541666664
20230815,26.887499791666666
20230816,26.529166708333335
20230817,27.23333325
20230818,28.450000125
20230819,27.62083325
20230820,27.120833375
20230821,28.929166666666664
20230822,25.641666708333332
20230823,22.983333416666667
20230824,24.683333375
20230825,25.129166583333333
20230826,24.741666875000004
20230827,24.166666625
