date,rain,temp,humi,wind
20230101,0.0,-1.3541666666666667,47.125,1.2541666666666669
20230102,0.0,-4.304166666666666,52.208333333333336,1.3875
20230103,0.0,-3.345833333333333,54.5,1.0083333333333333
20230104,0.0,-1.9666666666666668,58.75,1.0041666666666669
20230105,0.0,-1.8041666666666665,68.08333333333333,1.025
20230106,0.125,1.9958333333333331,82.45833333333333,1.3041666666666667
20230107,0.0,-0.25,87.70833333333333,1.0041666666666669
20230108,0.0,2.441666666666667,73.66666666666667,1.1
20230109,0.0,-0.8208333333333333,63.04347826086956,1.4043478260869564
20230110,0.0,1.7458333333333331,72.125,0.9333333333333332
20230111,0.0,2.3625000000000003,64.95833333333333,0.9791666666666666
20230112,1.25,6.5125,64.0,1.4916666666666665
20230113,0.1041666666666666,6.883333333333333,100.0,0.7999999999999999
20230114,0.2291666666666666,4.004166666666666,97.08333333333331,1.4291666666666665
20230115,0.0208333333333333,-1.475,91.33333333333331,1.5375
20230116,0.0,-4.208333333333333,68.04166666666667,1.75
20230117,0.0,-2.5500000000000003,78.20833333333333,1.4375
20230118,0.0,-2.075,62.583333333333336,1.2458333333333331
20230119,0.0208333333333333,1.8583333333333332,67.79166666666667,1.8208333333333333
20230120,0.0,-5.154166666666667,52.5,1.6666666666666667
20230121,0.0,-2.3291666666666666,55.625,1.3958333333333333
20230122,0.0,-0.3416666666666667,78.25,1.1875
20230123,0.0,-3.891666666666667,59.0,1.7166666666666668
20230124,0.0,-14.512500041666668,50.04166666666666,2.0125
20230125,0.0,-8.4375,51.333333333333336,1.4
20230126,0.0,-5.6000000000000005,83.83333333333333,0.8125
20230127,0.0,-6.8500000000000005,48.75,1.1625
20230128,0.0,-4.654166666666667,58.875,1.2333333333333334
20230129,0.0,-0.0458333333333333,61.54166666666666,1.4625
20230130,0.0,-0.4749999999999999,58.5,1.0125
20230131,0.0,4.570833333333334,77.33333333333333,1.8416666666666668
20230201,0.0,0.0458333333333334,55.16666666666666,1.3583333333333334
20230202,0.0,-1.4833333333333334,49.5,1.7208333333333332
20230203,0.0,-1.3166666666666669,52.16666666666666,1.1875
20230204,0.0,0.2333333333333334,62.04166666666666,1.075
20230205,0.0,1.425,77.20833333333333,1.1541666666666666
20230206,0.0,2.7625,72.29166666666667,1.1041666666666667
20230207,0.0,3.016666666666667,76.66666666666667,0.8833333333333333
20230208,0.0,2.3833333333333333,55.16666666666666,1.2708333333333333
20230209,0.0,5.508333333333333,62.54166666666666,1.8708333333333331
20230210,0.0,2.6541666666666663,85.33333333333333,1.0958333333333334
20230211,0.0,2.725,78.95833333333333,1.0708333333333333
20230212,0.0,5.908333333333334,67.20833333333333,1.5791666666666666
20230213,0.0,4.229166666666667,69.54166666666667,1.975
20230214,0.0,1.9958333333333331,52.625,1.65
20230215,0.0,3.9291666666666663,58.625,1.4833333333333334
20230216,0.0,1.2375,75.75,1.5958333333333332
20230217,0.0,4.945833333333334,60.958333333333336,1.15
20230218,0.0,5.9125000000000005,62.375,1.0416666666666667
20230219,0.0,2.9458333333333333,48.875,1.6083333333333334
20230220,0.0,-0.8416666666666667,42.625,1.7
20230221,0.0,-0.6458333333333334,50.75,1.2875
20230222,0.0,2.6166666666666667,57.91666666666666,1.2625
20230223,0.0,4.1625000000000005,67.83333333333333,1.2833333333333334
20230224,0.0,2.975,46.54166666666666,1.325
20230225,0.0,1.5166666666666666,43.04166666666666,1.2708333333333333
20230226,0.0,3.083333333333333,53.41666666666666,1.2083333333333333
20230227,0.0,4.333333333333333,53.75,1.0272727272727271
20230228,0.0,6.45,67.91666666666667,1.2
20230301,0.0,4.791666666666667,41.625,1.4291666666666665
20230302,0.0,2.4250000000000003,54.375,1.45
20230303,0.0,5.729166666666667,75.79166666666667,1.5125
20230304,0.0,7.3125,72.70833333333333,1.2083333333333333
20230305,0.0,7.754166666666666,53.125,1.0291666666666666
20230306,0.0,9.675,49.458333333333336,1.1708333333333334
20230307,0.0,11.695833375,72.45833333333333,1.375
20230308,0.1041666666666666,13.445833375,70.125,1.2583333333333333
20230309,0.0208333333333333,8.9125,90.20833333333331,1.3041666666666667
20230310,0.0,14.699999916666668,57.79166666666666,0.9583333333333334
20230311,0.0208333333333333,15.208333375,55.083333333333336,1.575
20230312,0.1666666666666666,3.15,55.0,1.7833333333333332
20230313,0.0,4.945833333333334,43.54166666666666,1.9083333333333328
20230314,0.0,9.645833333333334,54.833333333333336,1.4291666666666665
20230315,0.0,7.7875,54.333333333333336,1.6583333333333332
20230316,0.0,5.45,38.375,1.75
20230317,0.0,8.466666666666667,36.66666666666666,1.1375
20230318,0.0,8.125,60.29166666666666,1.6583333333333332
20230319,0.0,8.566666666666666,59.41666666666666,1.425
20230320,0.0,10.333333333333334,46.458333333333336,1.1916666666666669
20230321,0.0,13.791666625,43.75,1.075
20230322,0.0,18.98750008333333,51.16666666666666,1.2791666666666666
20230323,0.0,16.149999833333332,44.41666666666666,1.5458333333333334
20230324,0.0,13.458333333333334,51.91666666666666,1.5875
20230325,0.0,12.629166708333337,54.458333333333336,1.5791666666666666
20230326,0.0,8.366666666666667,36.0,1.5833333333333333
20230327,0.0,7.995833333333334,52.708333333333336,1.4458333333333335
20230328,0.0,9.770833333333334,57.91666666666666,1.2708333333333333
20230329,0.0,12.466666708333332,45.91666666666666,1.0
20230330,0.0,13.954166625,44.29166666666666,1.4583333333333333
20230331,0.0,15.866666625,48.458333333333336,1.4208333333333334
20230401,0.0,18.629166583333333,38.79166666666666,1.075
20230402,0.0,17.74583325,36.25,1.9041666666666668
