date,rain,temp,humi,wind
20230101,0.0,-3.0345238095238094,33.07738095238095,1.5781746031746036
20230102,0.0,-5.944444444444445,39.097222222222214,1.1734126984126985
20230103,0.0,-4.079960317460317,34.361111111111114,0.9785714285714286
20230104,0.0,-2.2436507936507937,49.53968253968254,0.8700396825396824
20230105,0.0,-2.140873015873016,53.85317460317461,0.9146825396825398
20230106,0.10813492063492058,2.1734126984126982,70.87698412698413,1.3904761904761904
20230107,0.0,-0.651984126984127,65.68452380952381,1.0206349206349206
20230108,0.0,3.1335317460317462,54.30555555555555,1.0369047619047618
20230109,0.0,-2.0884920634920636,49.37888198757764,1.4242236024844723
20230110,0.0,1.401388888888889,56.56944444444445,0.7595238095238096
20230111,0.0,2.678373015873016,50.82936507936508,1.0771825396825396
20230112,1.1051587301587302,6.5906746031746035,53.607142857142854,2.054365079365079
20230113,0.06448412698412698,7.2555555555555555,95.20238095238093,0.7168650793650794
20230114,0.1359126984126984,3.237698412698413,89.02380952380952,1.6767857142857145
20230115,0.0416666666666666,-4.049603174603174,79.12103174603173,1.7232142857142858
20230116,0.0,-5.744047619047619,43.519841269841265,1.315079365079365
20230117,0.0,-3.0424603174603178,62.730158730158735,0.8527777777777779
20230118,0.0,-2.890079365079365,44.86309523809524,0.9968253968253966
20230119,0.04563492063492058,0.6277777777777778,57.599206349206355,2.1490079365079366
20230120,0.0,-6.982738095238095,36.48611111111111,1.6021825396825398
20230121,0.0,-2.773015873015873,41.51587301587302,1.406547619047619
20230122,0.0,-0.8823412698412699,57.82341269841269,1.1843253968253968
20230123,0.0,-6.5343253968253965,50.25992063492063,2.433531746031746
20230124,0.0,-17.076785531746033,39.2361111111111,2.283730158730159
20230125,0.0,-9.588690476190475,45.11309523809524,1.1982142857142857
20230126,0.0,-6.91170634920635,69.83730158730158,1.2841269841269842
20230127,0.0,-9.03829365079365,36.710317460317455,2.31765873015873
20230128,0.0,-5.67202380952381,43.589285714285715,1.2456349206349207
20230129,0.0,-1.1878968253968254,50.13492063492063,1.496031746031746
20230130,0.0,-1.264484126984127,46.22222222222223,1.2813492063492065
20230131,0.0,3.3533730158730157,69.76984126984127,1.586904761904762
20230201,0.0,-1.9248015873015873,44.482142857142854,1.8329365079365079
20230202,0.0,-3.21031746031746,36.851190476190474,1.3363095238095237
20230203,0.0,-2.378174603174603,35.81547619047619,1.1005952380952384
20230204,0.0,-0.4311507936507937,53.30753968253968,1.1432539682539682
20230205,0.0,1.3706349206349207,66.80952380952381,1.0113095238095238
20230206,0.0,2.338293650793651,64.15079365079366,0.9448412698412698
20230207,0.0,2.3154761904761907,64.24603174603175,0.917063492063492
20230208,0.0,1.0347222222222223,40.55555555555555,1.476190476190476
20230209,0.0208333333333333,4.863293650793651,52.18253968253968,1.8140873015873016
20230210,0.0,1.6779761904761907,70.53373015873015,1.20515873015873
20230211,0.0,2.338690476190476,65.30357142857142,0.7698412698412699
20230212,0.0,4.547619047619048,57.57142857142857,1.3027777777777778
20230213,0.0,2.893650793650793,54.46230158730158,1.61468253968254
20230214,0.0,1.0315476190476192,36.035714285714285,1.9077380952380953
20230215,0.0,3.0783730158730163,46.40277777777777,1.4033730158730158
20230216,0.0,0.2994047619047619,64.27380952380952,1.4091269841269842
20230217,0.0,4.674801587301587,53.11309523809524,1.1958333333333333
20230218,0.001984126984126981,4.869642857142857,53.501984126984134,1.1517857142857142
20230219,0.0,1.2638888888888888,39.14087301587302,1.7837301587301586
20230220,0.0,-2.610515873015873,31.105158730158728,2.3410714285714285
20230221,0.0,-1.7841269841269838,37.464285714285715,1.0603174603174603
20230222,0.0,1.2952380952380953,48.730158730158735,1.1168650793650794
20230223,0.0,3.100992063492064,62.035714285714285,1.2293650793650794
20230224,0.0,1.4261904761904762,37.26388888888889,1.9263888888888885
20230225,0.0,-0.24186507936507937,32.589285714285715,1.471825396825397
20230226,0.0,1.9972222222222225,46.46626984126984,0.9773809523809524
20230227,0.0,3.5583333333333336,36.54761904761905,1.0974025974025974
20230228,0.0,5.518253968253968,61.00396825396825,1.2398809523809524
20230301,0.0,3.3144841269841274,30.202380952380953,2.5444444444444447
20230302,0.0,0.9928571428571428,43.019841269841265,1.3773809523809524
20230303,0.0,5.840277777777778,64.24801587301587,1.4498015873015875
20230304,0.0,6.528373015873017,57.97222222222223,0.9468253968253967
20230305,0.0,7.402976190476189,31.68650793650794,0.9964285714285714
20230306,0.0,9.886111111111111,38.3392857142857,1.4341269841269841
20230307,0.0,11.256150694444447,63.03571428571428,1.2222222222222225
20230308,0.22420634920634916,13.198809513888891,60.9265873015873,1.7299603174603178
20230309,0.0,7.667063492063492,81.96428571428571,1.1797619047619048
20230310,0.0,14.374603089285714,48.509920634920626,1.1749999999999998
20230311,0.02182539682539679,13.632539642857145,49.05952380952381,1.6347222222222222
20230312,0.1656746031746031,1.7158730158730158,42.15674603174603,2.5779761904761904
20230313,0.0,3.799206349206349,33.8234126984127,1.6498015873015874
20230314,0.0,10.050198412698412,47.43055555555555,1.6968253968253968
20230315,0.0,6.273214285714286,46.89087301587302,1.7724206349206348
20230316,0.0,4.1398809523809526,26.35714285714285,1.4658730158730162
20230317,0.0,7.511904761904762,26.27777777777778,1.2472222222222222
20230318,0.0,6.588690476190477,51.894841269841265,1.4813492063492062
20230319,0.0,6.921031746031746,57.543650793650784,1.2422619047619048
20230320,0.0,9.842857218253968,29.871031746031743,1.1005952380952382
20230321,0.0,13.435515773809524,30.674603174603174,0.9601190476190475
20230322,0.0,17.862103168650794,41.994047619047606,1.3563492063492062
20230323,0.0,14.288690345238097,30.192460317460316,1.6160714285714286
20230324,0.0,11.799206390873017,37.09126984126984,1.1488095238095237
20230325,0.0,11.413888892857143,42.69246031746031,1.509920634920635
20230326,0.0,7.195436507936508,20.748015873015873,1.8476190476190477
20230327,0.0,7.01111111111111,44.623015873015866,1.284920634920635
20230328,0.0,9.20456349206349,47.98809523809524,1.0912698412698412
20230329,0.0,11.851587271825398,33.09126984126984,1.146031746031746
20230330,0.0,13.45615072420635,33.09722222222222,1.161309523809524
20230331,0.0,14.89186498015873,35.84126984126984,1.1172619047619048
20230401,0.0,18.174603257936507,25.644841269841272,1.071626984126984
20230402,0.0,17.97896825595238,20.543650793650794,1.448611111111111
20230403,0.0,19.696627037698413,14.468253968253967,1.6753968253968252
20230404,1.16765873015873,15.497817392857144,59.02380952380951,2.0208333333333335
20230405,0.7440476190476191,9.588095238095239,92.29761904761907,1.674404761904762
20230406,0.08035714285714282,6.760912698412698,87.9484126984127,1.4702380952380953
20230407,0.0,7.855158730158729,44.226190476190474,2.112103174603175
20230408,0.0,8.39107142857143,46.0734126984127,1.7738095238095237
20230409,0.0,10.98313495436508,43.61309523809524,1.5380952380952384
20230410,0.0,14.948412623015875,40.49603174603175,2.409126984126984
20230411,0.0208333333333333,9.91329365079365,59.291666666666664,1.8244047619047619
20230412,0.0,9.340674603174604,41.66865079365079,1.6966269841269843
20230413,0.0,11.155952521825398,31.935817805383017,0.8913043478260869
20230414,0.0,16.657341206349205,56.146825396825406,1.0652173913043477
20230415,0.14087301587301582,9.878174609126985,81.83928571428571,1.5706349206349206
20230416,0.0,10.340476188492065,61.152777777777786,1.319642857142857
20230417,0.0416666666666666,14.70019848015873,43.525793650793645,1.59265873015873
20230418,0.02281746031746028,13.361507912698414,81.23015873015873,1.6029761904761906
20230419,0.0,19.06190467063492,65.04761904761904,1.6208333333333333
20230420,0.0,14.463492097222224,79.17063492063491,1.3297619047619047
20230421,0.0,16.71865084325397,18.063492063492067,1.8406746031746033
20230422,0.0,16.1533730218254,19.950396825396826,1.4458333333333333
20230423,0.0,16.577579339285712,22.563492063492063,1.649206349206349
20230424,0.0,14.060317537698408,36.20238095238095,1.500793650793651
20230425,0.01984126984126981,9.719246031746032,69.20039682539682,1.3251984126984127
20230426,0.0,7.988293650793651,65.4484126984127,1.4509920634920634
20230427,0.0,13.562698480158732,49.31349206349206,1.0890873015873017
20230428,0.9751984126984126,16.7224205515873,64.91666666666667,1.346626984126984
20230429,0.2490079365079365,10.18154761904762,78.79960317460318,2.253968253968254
20230430,0.0208333333333333,12.566071392857143,68.05753968253968,1.9226190476190477
20230501,0.0,14.430555482142857,39.267857142857146,1.4912698412698413
20230502,0.0,18.11249993452381,32.470238095238095,1.0043650793650793
20230503,0.0,20.182539583333334,53.277777777777786,1.4628968253968253
20230504,0.08134920634920632,21.486904708333334,62.21825396825396,1.482936507936508
20230505,2.329365079365079,16.076785603174603,91.74603174603176,2.6
20230506,0.4801587301587301,11.624404761904762,61.67460317460317,3.261507936507936
20230507,0.0,12.80218253968254,46.78769841269842,1.2728174603174602
20230508,0.0,15.171428575396826,44.394841269841265,1.269246031746032
20230509,0.0,16.323412734126986,51.843253968253975,1.4175983436853004
20230510,0.0,18.80793654365079,42.58928571428571,1.1980158730158732
20230511,0.0,19.098412738095238,37.75992063492063,1.1694444444444445
20230512,0.0,17.968452390873015,49.73809523809524,1.0811507936507936
20230513,0.0,17.71865066468254,51.029761904761905,1.2859126984126985
20230514,0.0,18.469642845238095,46.42857142857143,1.3035714285714286
20230515,0.0,22.140475831349207,47.329365079365076,1.2246031746031742
20230516,0.0,23.950992168650796,46.76587301587302,1.7212301587301588
20230517,0.0,22.982936470238094,65.01785714285714,2.079761904761905
20230518,0.005952380952380952,20.91428568253968,61.27380952380951,1.6577380952380953
20230519,0.0,22.56150780753968,52.57539682539682,1.3196428571428573
20230520,0.0,19.21666670634921,71.12698412698413,2.187896825396825
20230521,0.0,17.148809490079366,68.50992063492065,1.4561507936507936
20230522,0.0,19.569047498015873,52.68849206349206,1.171626984126984
20230523,0.0,20.367063569444447,41.17658730158729,1.0801587301587303
20230524,0.0,20.602579509920634,41.44841269841269,1.1624999999999999
20230525,0.01984126984126981,20.886904617063493,40.644841269841265,1.4273809523809524
20230526,0.0,22.27142861904762,50.90079365079365,1.2575396825396825
20230527,1.843253968253968,18.426389154761903,91.88492063492065,1.2414682539682538
20230528,1.3194444444444444,18.93432547420635,94.45238095238098,1.007936507936508
20230529,0.0,23.32916670238095,77.96230158730158,0.884325396825397
20230530,0.0,23.17678559126984,55.86309523809524,1.6918650793650793
20230531,0.0,23.028373071428568,56.78174603174604,1.15
20230601,0.0,22.067857152777776,63.70039682539682,1.2628968253968256
20230602,0.0,19.689682587301586,72.49404761904762,1.2103174603174605
20230603,0.0,21.42658741269841,53.68055555555556,2.015277777777778
20230604,0.0,21.85753952579365,53.76190476190476,1.5
20230605,0.0,20.50456363690476,63.96825396825396,1.7948412698412697
20230606,0.0,20.468849287698415,65.71230158730158,1.4795634920634921
20230607,0.0,20.797420652777777,73.43055555555556,1.1757936507936508
20230608,0.06051587301587301,20.401984085317462,77.89285714285714,1.2984126984126985
20230609,0.0,24.155753996031745,52.404761904761905,0.9561507936507936
20230610,0.5525793650793651,21.966468148809525,69.97222222222221,1.8815476190476192
20230611,0.0,22.231547535714284,67.08531746031747,1.1063492063492064
20230612,0.0,22.561904825396823,61.36507936507937,1.0803571428571428
20230613,0.0,21.856745874999994,64.91666666666667,1.331349206349206
20230614,0.055555555555555546,21.543253916666668,68.81944444444446,0.9071428571428571
20230615,0.001984126984126981,22.482539718253967,67.68452380952381,1.2837301587301586
20230616,0.0,24.231547694444444,50.845238095238095,1.1722222222222223
20230617,0.0,24.986904646825398,49.71230158730158,1.1317460317460317
20230618,0.0,26.945039378968254,48.55952380952381,1.2633540372670806
20230619,0.0,28.18869085119048,49.08730158730158,1.351388888888889
20230620,1.1875,22.33174605952381,68.56150793650792,1.565277777777778
20230621,0.040674603174603106,20.661706442460318,79.53571428571428,1.0746031746031748
20230622,0.0,22.357539674603174,75.25,1.4021825396825396
20230623,0.0,22.519841474206345,66.68530020703933,0.9815734989648034
20230624,0.0,27.16666647619048,63.765873015873,1.1378968253968256
20230625,0.43253968253968256,27.983928470238094,59.06547619047618,1.557142857142857
20230626,0.6339285714285714,23.085912714285712,88.76984126984128,2.0778467908902694
20230627,0.0,26.085515918650792,67.27182539682539,1.7208333333333334
20230628,0.1746031746031746,26.52500009126984,77.27579365079364,1.4279761904761903
20230629,2.443452380952381,23.20753983730159,94.90079365079366,1.4238095238095236
20230630,0.0,25.79980157539682,80.25595238095238,0.9001984126984128
20230701,0.0,27.47956314087301,71.64880952380952,1.1692460317460318
20230702,0.0,27.143849232142855,75.01388888888889,1.1533730158730162
20230703,0.0,29.199206438492062,66.68452380952381,1.1714285714285715
20230704,3.4355158730158726,24.44543661706349,87.49999999999999,2.1777777777777776
20230705,0.0,24.146230025793653,76.49801587301587,1.974206349206349
20230706,0.0,27.634920498015873,64.28571428571429,1.5950396825396824
20230707,0.0,25.798809478174604,63.72420634920635,1.9541666666666668
20230708,0.0,26.30099200396825,75.91269841269842,1.2424603174603173
20230709,1.8511904761904763,24.196230347222222,86.1547619047619,1.1019841269841268
20230710,0.3938492063492063,26.90892871031746,74.42460317460318,1.4599206349206348
20230711,4.280753968253968,22.64563515277778,92.93650793650795,1.10734126984127
20230712,0.0,26.615277748015874,79.47222222222223,0.8396825396825397
20230713,6.403769841269842,24.446428474206343,94.15674603174601,1.534920634920635
20230714,0.7182539682539683,24.036111162698415,97.04761904761905,1.6315476190476188
20230715,0.06051587301587301,23.859325353174604,89.70833333333334,1.7755952380952382
20230716,0.29464285714285715,24.21329358134921,88.18253968253968,0.9847222222222223
20230717,0.2509920634920635,25.23333332539682,85.59523809523809,0.9212301587301587
20230718,0.1259920634920635,24.872222214285713,84.75992063492065,0.8587301587301588
20230719,0.0,27.666071311507938,71.56944444444446,0.9884920634920634
20230720,0.0,28.04761869642857,64.96031746031747,0.9545634920634921
20230721,0.0,30.27003949603175,59.88095238095238,1.228968253968254
20230722,1.490079365079365,26.49107109920635,76.85515873015873,2.325793650793651
20230723,0.5505952380952381,24.72837312301587,92.43650793650795,1.1196428571428572
20230724,0.001984126984126981,27.043452541666664,79.61309523809523,1.0992063492063493
20230725,0.09226190476190471,27.47817455753968,78.62301587301587,1.5593253968253966
20230726,0.017857142857142832,28.19900796031746,74.64682539682539,1.4468253968253966
20230727,0.0,29.51646837698413,69.87301587301587,1.1605158730158731
20230728,0.0,30.418650908730157,63.793650793650784,1.2718253968253967
20230729,0.0,29.94662708134921,61.38492063492063,1.4730158730158731
20230730,2.6994047619047614,28.299007910714284,72.9920634920635,1.205952380952381
20230731,0.0714285714285714,29.06111112301587,71.15277777777779,1.1085317460317459
20230801,0.0,30.575396795634923,67.5515873015873,0.9307539682539685
20230802,0.0,29.404761759920635,62.03968253968254,1.1746031746031746
20230803,0.0,30.304761755952377,59.92063492063492,1.127579365079365
20230804,0.0,30.438095081349203,60.72222222222223,1.2220238095238096
20230805,0.0,30.873015652777774,66.6984126984127,1.0359126984126985
20230806,0.05357142857142854,29.91190478968254,69.21428571428571,1.3331349206349206
20230807,0.058531746031746025,30.35654757142857,61.50396825396825,2.200793650793651
20230808,0.0,30.966666652777775,54.29960317460318,2.4845238095238096
20230809,0.2728174603174603,26.941269960317456,70.41666666666667,2.630357142857143
20230810,5.696428571428571,21.35674619047619,94.09325396825395,1.9309523809523808
20230811,0.691468253968254,23.568055480158726,89.70833333333333,1.1799603174603175
20230812,0.001984126984126981,23.08908737896825,87.04761904761905,1.5134920634920637
20230813,0.0,28.067063644841266,71.69047619047619,0.8529761904761906
20230814,0.0,28.655754017857145,65.89087301587301,1.3029761904761905
20230815,0.0,28.728968186507938,64.11309523809523,1.5267857142857142
20230816,0.0,27.407936553571425,71.2063492063492,1.0430555555555556
20230817,0.0,29.120238188492067,63.99206349206349,0.9077380952380952
20230818,0.0,29.27519853769841,66.30753968253968,0.9722222222222223
