date,rain,temp,humi,wind,fire_count
20230101,0.0,-1.6862499999999998,34.7,2.1670833333333333,1
20230102,0.0,-4.535833333333334,42.29583333333333,1.64125,0
20230103,0.0,-2.7825,38.69583333333333,1.3220833333333335,2
20230104,0.0,-0.9225,50.95833333333333,1.10875,1
20230105,0.0,-0.63875,56.9875,0.95375,0
20230106,0.1499999999999999,3.189583333333333,73.0375,1.9720833333333327,0
20230107,0.0,0.7070833333333332,67.9125,1.2775,1
20230108,0.0,4.217499999999999,54.93333333333332,1.29,0
20230109,0.0,-0.8195833333333334,50.53043478260869,1.9421739130434783,0
20230110,0.0,2.6045833333333333,58.63333333333334,1.04875,0
20230111,0.0,3.736666666666667,52.7,1.0516666666666663,0
20230112,1.2125,7.96375,54.88749999999999,1.8058333333333332,0
20230113,0.0645833333333333,8.298750000000002,96.8125,0.8254166666666667,0
20230114,0.1854166666666666,4.453333333333333,90.12083333333334,1.9645833333333336,1
20230115,0.0374999999999999,-2.8095833333333333,79.40416666666667,2.121666666666667,1
20230116,0.0,-4.234583333333333,45.85,1.6229166666666663,1
20230117,0.0,-1.6670833333333337,63.62083333333334,1.065,0
20230118,0.0,-1.4845833333333334,45.68333333333333,1.215833333333333,0
20230119,0.0729166666666666,1.8675,57.67083333333333,2.619166666666666,0
20230120,0.0,-5.40875,37.94583333333333,2.023333333333333,0
20230121,0.0,-1.502916666666667,43.70833333333333,1.6499999999999997,0
20230122,0.0,0.7016666666666665,56.2125,1.2025,1
20230123,0.0,-5.107083333333334,52.0125,2.927083333333333,0
20230124,0.0,-15.005416641666669,41.96666666666666,2.72125,0
20230125,0.0,-8.0975,47.81666666666667,1.5820833333333335,1
20230126,0.0020833333333333,-5.285416666666666,71.14583333333333,1.5933333333333333,0
20230127,0.0,-7.355416666666666,39.275,2.5,1
20230128,0.0,-4.23875,46.59166666666667,1.569583333333333,1
20230129,0.0,0.0904166666666666,52.32916666666667,1.8866666666666665,0
20230130,0.0,0.1554166666666666,47.79583333333333,1.4508333333333332,0
20230131,0.0,4.525416666666667,72.23333333333333,1.9216666666666669,2
20230201,0.0,-0.5866666666666667,46.704166666666666,2.5575,0
20230202,0.0,-1.8233333333333333,39.629166666666656,1.5049999999999997,0
20230203,0.0,-1.1529166666666666,41.00833333333333,1.5087500000000005,0
20230204,0.0,0.62875,56.49999999999999,1.4175,1
20230205,0.0,2.3208333333333337,69.35416666666666,1.3783333333333334,0
20230206,0.0,3.891666666666667,64.34583333333333,1.3,0
20230207,0.0,3.34625,66.5125,1.0575,0
20230208,0.0,2.2804166666666665,42.53333333333333,1.5900000000000003,0
20230209,0.0249999999999999,5.969166666666666,54.74583333333332,2.2258333333333336,1
