date,rain,temp,humi,wind,fire_count
20230101,0.0,-1.4458333333333333,36.177083333333336,2.2393229166666666,1
20230102,0.0,-4.265364583333334,43.848958333333336,1.6768229166666666,0
20230103,0.0,-2.5572916666666665,40.7734375,1.3549479166666667,0
20230104,0.0,-0.6875000000000001,52.546875,1.1005208333333332,1
20230105,0.0,-0.4682291666666666,58.71875,0.9533854166666668,0
20230106,0.1536458333333333,3.421875,74.11197916666667,2.0768229166666665,0
20230107,0.0,0.9091145833333332,69.3359375,1.31484375,1
20230108,0.0,4.449479166666666,56.11197916666666,1.3705729166666667,0
20230109,0.0,-0.6729166666666667,51.891304347826086,2.073913043478261,0
20230110,0.0,2.730208333333333,59.96875,1.0783854166666669,0
20230111,0.0,3.89375,54.575520833333336,1.0328125,1
20230112,1.2239583333333333,8.276302083333334,55.79947916666666,1.8333333333333333,1
20230113,0.06640625,8.46875,96.984375,0.8942708333333333,1
20230114,0.18359375,4.68984375,90.5078125,2.1890625,0
20230115,0.0377604166666666,-2.5330729166666663,80.12760416666667,2.12421875,0
20230116,0.0,-3.9453125,47.546875,1.7364583333333332,1
20230117,0.0,-1.4367187499999998,64.7265625,1.1247395833333331,0
20230118,0.0,-1.3,47.90625,1.2614583333333331,1
20230119,0.0833333333333333,2.1080729166666665,58.78125,2.778645833333333,2
20230120,0.0,-5.109635416666666,39.4140625,2.1174479166666664,0
20230121,0.0,-1.2098958333333334,45.19010416666666,1.681770833333333,1
20230122,0.0,0.91640625,57.9375,1.278125,2
20230123,0.0,-4.788281250000001,52.7734375,3.1481770833333336,1
20230124,0.0,-14.5890625,42.796875,2.9109375,0
20230125,0.0,-7.691927083333333,48.716145833333336,1.68671875,0
20230126,0.0,-4.989583333333333,72.33333333333333,1.6049479166666667,1
20230127,0.0,-7.041666666666666,40.765625,2.644791666666667,1
20230128,0.0,-4.013541666666666,48.575520833333336,1.6088541666666665,0
20230129,0.0,0.2614583333333334,53.848958333333336,2.022395833333333,0
20230130,0.0,0.3138020833333333,49.625,1.48203125,3
20230131,0.0,4.734635416666666,73.34375,2.0932291666666667,3
20230201,0.0,-0.3380208333333333,48.028645833333336,2.751822916666667,1
20230202,0.0,-1.5812499999999998,41.00260416666666,1.6002604166666663,1
20230203,0.0,-0.8815104166666667,42.9140625,1.5690104166666667,1
20230204,0.0,0.7927083333333333,57.72916666666666,1.42578125,1
20230205,0.0,2.4096354166666667,70.71875,1.3606770833333337,0
20230206,0.0,4.049739583333333,66.203125,1.45390625,0
20230207,0.0,3.4502604166666666,68.1875,1.0955729166666666,0
